contrast	Description	p.adjust	Count	log_padj	mean_log2FC	n_up	n_down	gene_list	fc_list	analysis
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Galactose metabolism	0.018400358634035684	6	1.7351737122478086	-0.35717038017583747	2	4			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Steroid hormone biosynthesis	0.019291849749358967	10	1.7146261291510676	-1.7049918527844738	0	10			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Ubiquitin mediated proteolysis	0.02547503713518653	15	1.5938851742461742	1.3080705985160803	13	2			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Glycerolipid metabolism	0.026401250341716045	9	1.5783755048101251	-1.0541099253424444	1	8			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Primary bile acid biosynthesis	0.03228760376967096	5	1.4909641850300683	-1.5458081819397465	0	5			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Starch and sucrose metabolism	0.03228760376967096	6	1.4909641850300683	-0.2087273057948538	2	4			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Porphyrin metabolism	0.03715277805584257	9	1.4300087068236047	-0.9490439843745277	2	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Retinol metabolism	0.03909966122609024	10	1.4078270054756679	-1.6902707538826283	0	10			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Arginine and proline metabolism	0.04016870376343073	8	1.3961121826440392	-0.37701720447035336	2	6			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Glycolysis / Gluconeogenesis	0.04033455771125808	9	1.3943227009526564	0.2887071870325598	5	4			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	D-Amino acid metabolism	0.04281658737762848	3	1.3683879503560747	-1.5569617171751466	0	3			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Adipocytokine signaling pathway	0.04377659274479304	10	1.3587580438123985	-1.5431691543983663	0	10			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Pentose and glucuronate interconversions	0.04891435370028471	7	1.3105636803833647	-1.7434317445668859	0	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	RNA degradation	0.049538658886551394	9	1.305055754836459	0.15607786458903317	5	4			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Autophagy - animal	0.04975777042310856	18	1.3031390880164848	-1.2801486063531755	2	16			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Ascorbate and aldarate metabolism	0.05011549831313728	7	1.3000279469669709	-1.8192001770123805	0	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Drug metabolism - cytochrome P450	0.05889228782651905	8	1.2299415740360249	-1.436111025443239	1	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of unsaturated fatty acids	0.062214807522039305	5	1.2061062381425758	-0.5819102152611157	2	3			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of amino acids	0.06447113583234532	9	1.190634678456885	-0.2724729542261823	3	6			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Metabolism of xenobiotics by cytochrome P450	0.06447113583234532	8	1.190634678456885	-1.348663111508876	1	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Pantothenate and CoA biosynthesis	0.06447113583234532	4	1.190634678456885	-1.4354382210032448	0	4			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Sphingolipid metabolism	0.06628404929793678	8	1.1785909683572227	-0.9255695546114491	1	7			All_Treatments
A_minus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of cofactors	0.0680060420668215	16	1.1674525002392224	-1.2445558309721763	2	14			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	Glycerolipid metabolism	0.013288205964854544	2	1.8765336490164326	-1.8963261602158932	0	2			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	Glycerophospholipid metabolism	0.016733096183220345	2	1.7764236925775485	-1.8963261602158932	0	2			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	Folate transport and metabolism	0.05996934541655341	1	1.2220706915912736	-2.609052164515837	0	1			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	Protein export	0.05996934541655341	1	1.2220706915912736	-1.277227542528698	0	1			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	RNA polymerase	0.05996934541655341	1	1.2220706915912736	-1.4148745219687002	0	1			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	One carbon pool by folate	0.061254523632988826	1	1.2128618332279002	-2.609052164515837	0	1			All_Treatments
A_minus_T_plus_P_minus_vs_A_minus_T_minus_P_minus	Cytosolic DNA-sensing pathway	0.08361628898762796	1	1.0777091109778918	-1.4148745219687002	0	1			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	DNA replication	2.0035971481236791e-29	34	28.69818959514734	1.9956754067483236	34	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Cell cycle	6.645599247063646e-28	75	27.177465851747726	2.3172922929531623	73	2			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Homologous recombination	4.0698542456588745e-15	25	14.390421143954029	2.161480629760605	25	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Mismatch repair	3.316121585242134e-14	18	13.47936955446926	2.0389899859718397	18	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Fanconi anemia pathway	4.9126170038228796e-14	27	13.308687092899568	2.1803212950641626	27	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Base excision repair	1.2827966559370642e-13	26	12.891842180884206	1.6101060847349893	25	1			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	PPAR signaling pathway	2.973493589708993e-13	36	12.526732993420636	-1.4028580760838159	3	33			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Proteasome	4.706019863057946e-9	23	8.327346244096194	1.3046512941354738	23	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Nucleotide excision repair	8.81440162314515e-8	22	7.054807164996744	1.7583148167717455	21	1			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Apoptosis	6.14822658329067e-7	44	6.211250135632353	0.5432644828742438	29	15			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	FoxO signaling pathway	6.14822658329067e-7	41	6.211250135632353	0.010029961772632354	16	25			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Steroid biosynthesis	1.1289084435755565e-6	12	5.947341278679351	-1.740276684100363	1	11			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Retinol metabolism	2.003240306260777e-6	26	5.6982669501457135	-1.6441598968739934	0	26			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Primary bile acid biosynthesis	3.249300500252835e-6	13	5.488210122583379	-1.614388149574592	1	12			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Drug metabolism - cytochrome P450	3.9472043036923725e-6	22	5.403710394336699	-1.4462674030251084	1	21			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Linoleic acid metabolism	4.72632662971734e-6	13	5.32547626819199	-1.098350240096973	3	10			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glycerophospholipid metabolism	4.79096162792325e-6	29	5.3195773075071076	-1.081311631967452	5	24			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	ABC transporters	6.24739248341415e-6	17	5.204301209273019	-1.6087476249228172	1	16			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Drug metabolism - other enzymes	7.352382101587284e-6	27	5.133571930852256	-0.6131095151901579	8	19			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glycolysis / Gluconeogenesis	1.6256320783853587e-5	22	4.788977739435364	-0.9209482081534864	5	17			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Nucleocytoplasmic transport	3.2757331995332245e-5	26	4.484691477695815	1.3691753812516514	26	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Arginine and proline metabolism	3.5047500103343094e-5	19	4.455342954303401	-0.725752683392946	5	14			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	RNA degradation	3.5047500103343094e-5	22	4.455342954303401	0.4904799351375124	15	7			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Arachidonic acid metabolism	4.129569069203102e-5	18	4.384095265687828	-0.8713152382099564	5	13			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Pentose and glucuronate interconversions	4.801572825409147e-5	17	4.318616479809978	-1.5633261574880941	0	17			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Ascorbate and aldarate metabolism	5.9851682998497284e-5	17	4.222923632948735	-1.649280852639628	0	17			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Peroxisome	6.433167199125607e-5	24	4.1915751610644225	-1.0014818184493768	3	21			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Cellular senescence	6.558028831454217e-5	38	4.183226678347662	1.105745836023985	26	12			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Sphingolipid metabolism	6.791721011439391e-5	20	4.168020162234202	-1.4739729599620823	0	20			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glycerolipid metabolism	1.2899109736036368e-4	19	3.8894402625743076	-0.7920378053158341	3	16			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Metabolism of xenobiotics by cytochrome P450	1.8710452694703072e-4	19	3.727915704726974	-1.4521574008190707	1	18			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of cofactors	1.9247599912927294e-4	37	3.7156234173012908	-1.198249758666019	6	31			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Nucleotide metabolism	1.9463447854874076e-4	24	3.7107802241030616	0.6520611853952716	15	9			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Steroid hormone biosynthesis	1.9463447854874076e-4	20	3.7107802241030616	-1.8115967490439004	0	20			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glycine, serine and threonine metabolism	2.8021109732626363e-4	14	3.552514669149729	-1.3057423658825085	1	13			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	p53 signaling pathway	2.8021109732626363e-4	21	3.552514669149729	0.6823516591364774	12	9			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Insulin signaling pathway	3.930173041207737e-4	33	3.40558832769398	-0.8088850516194622	8	25			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Pyrimidine metabolism	5.742452411013021e-4	17	3.2409025952134907	0.9243580328256815	11	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Carbon metabolism	7.513924341534062e-4	26	3.1241331822057843	-0.9108161656553316	5	21			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Porphyrin metabolism	8.158628692069833e-4	18	3.0883828316278312	-0.838801425232173	4	14			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Progesterone-mediated oocyte maturation	8.158628692069833e-4	23	3.0883828316278312	1.8796598633753943	20	3			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Folate transport and metabolism	0.00109446276602958	10	2.960799008680748	-1.2837951940755405	1	9			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	One carbon pool by folate	0.0012375903058260698	12	2.9074231011693334	-1.2851778363645638	1	11			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glutathione metabolism	0.0016283947982890907	16	2.7882402935917985	-0.39307610575889	5	11			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	alpha-Linolenic acid metabolism	0.0016824456817507722	8	2.7740589482015836	-0.8093891138786566	3	5			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Oocyte meiosis	0.0016911453201775223	27	2.771819071858478	2.039063264455635	25	2			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Lysosome	0.0019142402467645162	31	2.7180035569999332	-1.32125009255567	3	28			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Galactose metabolism	0.002201640019068464	10	2.6572536892300813	-0.8475753407075239	3	7			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of unsaturated fatty acids	0.002776997163780894	10	2.5564245638057153	-0.9559652848402391	3	7			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Pyruvate metabolism	0.003473132527291391	13	2.4592786446266883	-1.701294378173788	0	13			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Cytosolic DNA-sensing pathway	0.0036619473708655913	15	2.4362879016255037	1.163816293598126	12	3			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Purine metabolism	0.004096775951141703	28	2.3875577865578403	-0.13223313614965918	13	15			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Histidine metabolism	0.005027368594856075	8	2.298659272153343	-1.6387910950868707	0	8			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Glyoxylate and dicarboxylate metabolism	0.005050761415468139	10	2.296643145919028	-1.6553896244255615	0	10			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Motor proteins	0.005067950102099612	38	2.2951676697336394	1.540735136813431	32	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	D-Amino acid metabolism	0.005307695152623273	5	2.275094028787156	-1.5516936331579274	0	5			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Adipocytokine signaling pathway	0.0075189780056356655	18	2.123841185562061	-1.528731834508145	1	17			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Vitamin digestion and absorption	0.00868711092024912	10	2.0611246332188444	-1.5012827434655824	0	10			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Fatty acid degradation	0.010931833258744927	12	1.9613070011432303	-1.5510289295428084	0	12			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Fatty acid metabolism	0.011102622395025548	15	1.954574430476627	-1.0363666728960792	3	12			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	beta-Alanine metabolism	0.013437374994577249	9	1.8716855628830416	-1.5677761662006109	0	9			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Starch and sucrose metabolism	0.018396743765022004	9	1.7352590405790163	-0.6475872771515726	3	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Taurine and hypotaurine metabolism	0.018396743765022004	6	1.7352590405790163	-1.488849762691539	0	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Tryptophan metabolism	0.018396743765022004	11	1.7352590405790163	-1.5933510092098833	0	11			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Tyrosine metabolism	0.018396743765022004	9	1.7352590405790163	-1.4961568954576037	1	8			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Biosynthesis of amino acids	0.01877848700702354	16	1.7263394020044633	-1.1729779829605806	3	13			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Ubiquitin mediated proteolysis	0.02251087593261103	24	1.6476076056081796	1.1914901320371523	18	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Cysteine and methionine metabolism	0.03923519067139502	11	1.4063242325071916	-0.4572281757842916	5	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Other glycan degradation	0.0428232257177453	6	1.3683206219866328	-1.333634912961329	0	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Pantothenate and CoA biosynthesis	0.0428232257177453	6	1.3683206219866328	-1.931435724512493	0	6			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Propanoate metabolism	0.05275027680199588	7	1.277775257105834	-1.3956091230001293	0	7			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Autophagy - animal	0.05415550005162465	30	1.266357429698476	-1.1791975364437548	4	26			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Alanine, aspartate and glutamate metabolism	0.06174359411169552	9	1.2094080937161598	-1.1230487770469715	2	7			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Non-homologous end-joining	0.07325483093892983	4	1.1351637295958594	1.5542636051683343	4	0			All_Treatments
A_minus_T_plus_P_plus_vs_A_minus_T_minus_P_minus	Fatty acid biosynthesis	0.09780810386355338	5	1.0096251603717317	-0.8655783719459776	1	4			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Linoleic acid metabolism	0.05468890299208215	1	1.2621007880765152	-4.772208555468202	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Phenylalanine metabolism	0.05468890299208215	1	1.2621007880765152	-4.870962604584245	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Primary bile acid biosynthesis	0.05468890299208215	1	1.2621007880765152	-1.270455327310949	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Ubiquinone and other terpenoid-quinone biosynthesis	0.05468890299208215	1	1.2621007880765152	-4.870962604584245	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	alpha-Linolenic acid metabolism	0.05468890299208215	1	1.2621007880765152	-4.772208555468202	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Arachidonic acid metabolism	0.05949424660640592	1	1.2255250307067964	-4.772208555468202	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Arginine and proline metabolism	0.05949424660640592	1	1.2255250307067964	2.7302732304770485	1	0			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Cysteine and methionine metabolism	0.05949424660640592	1	1.2255250307067964	-4.870962604584245	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Ether lipid metabolism	0.05949424660640592	1	1.2255250307067964	-4.772208555468202	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Glutathione metabolism	0.05949424660640592	1	1.2255250307067964	2.7302732304770485	1	0			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Tyrosine metabolism	0.05949424660640592	1	1.2255250307067964	-4.870962604584245	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Steroid hormone biosynthesis	0.06449012835822013	1	1.1905067586618017	-1.270455327310949	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	PPAR signaling pathway	0.06726487629340855	1	1.172211652178152	-1.270455327310949	0	1			All_Treatments
A_plus_T_minus_P_minus_vs_A_minus_T_minus_P_minus	Glycerophospholipid metabolism	0.0780176425425768	1	1.1078071768929612	-4.772208555468202	0	1			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Cell cycle	7.32084694352164e-27	73	26.135438672818584	2.2697482101355	69	4			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	DNA replication	2.8577811226607695e-23	30	22.54397103686792	2.0154491751987185	30	0			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Mismatch repair	4.850617101105963e-16	19	15.314203006437632	1.8819112203288784	19	0			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Homologous recombination	2.309784694403265e-14	24	13.63642850079639	2.035585245895477	24	0			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Fanconi anemia pathway	2.4756486641409945e-13	26	12.60631098891339	2.121209546197626	26	0			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Drug metabolism - other enzymes	1.0678057949629477e-8	32	7.97150772656333	-0.8786483053838936	8	24			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	PPAR signaling pathway	2.1226498286301832e-8	29	7.673121645041244	-1.5272595118680616	2	27			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Base excision repair	3.1152047300556306e-8	20	7.506513406400732	1.781555699442022	20	0			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Drug metabolism - cytochrome P450	1.5404010894292744e-7	24	6.812366182899894	-1.7234316366861628	1	23			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Retinol metabolism	1.3420129991009043e-6	26	5.872243277452831	-1.5110459618253482	1	25			All_Treatments
A_plus_T_minus_P_plus_vs_A_minus_T_minus_P_minus	Arachidonic acid metabolism	2.433158805389098e-6	20	5.6138295449724085	0.04404005933435531	8	12			All_Treatments
