feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Burkholderia.Caballeronia.Paraburkholderia	Total.Worm.Count	Total.Worm.Count	0.0442344083719257	0.0129032955690796	129	5	0.000819746291881843	0.0230011165428023
Candidatus_Alysiosphaera	Total.Worm.Count	Total.Worm.Count	0.101068532042477	0.0297135136621642	129	39	0.000896723018641699	0.023763159994005
NS9_marine_group_Genus	Total.Worm.Count	Total.Worm.Count	0.16610698973907	0.0497392081362313	129	50	0.00110180757414718	0.0276611690983266
Dechlorobacter	Total.Worm.Count	Total.Worm.Count	0.0673189605164015	0.0210114647241222	129	14	0.00171429789386133	0.0408860047685927
Nitrospira	Total.Worm.Count	Total.Worm.Count	0.12115557358089	0.0395107053366153	129	31	0.00264776503079776	0.0601420914138349
Microscillaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.113249314650357	0.0374434707526189	129	46	0.00301413353931412	0.065351895375129
X0319.6G20_Genus	Total.Worm.Count	Total.Worm.Count	0.120967863269077	0.040597026692918	129	50	0.0034578844589346	0.0717135168222524
Spirosomataceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0567612819420685	0.0193987688312805	129	9	0.00406846197423901	0.0808606817380003
Microtrichaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0533865242114275	0.018658877689492	129	9	0.00493706656452734	0.0905761827415208
Polymorphobacter	Total.Worm.Count	Total.Worm.Count	0.127355017288872	0.0443735054906938	129	66	0.00480879332730601	0.0905761827415208
env.OPS_17_Genus	Total.Worm.Count	Total.Worm.Count	0.198443190127728	0.0700625134690267	129	82	0.00537500298941506	0.0949583861463327
Kapabacteriales_Genus	Total.Worm.Count	Total.Worm.Count	0.0719596964117554	0.0255381067018927	129	18	0.00561078395938048	0.0955837124508745
Rhodovarius	Total.Worm.Count	Total.Worm.Count	0.0706511967314693	0.025601287979394	129	24	0.00664218034965264	0.106036804464221
Staphylococcus	Total.Worm.Count	Total.Worm.Count	0.0398242899606964	0.0144383456040084	129	9	0.00666987370177733	0.106036804464221
Curvibacter	Total.Worm.Count	Total.Worm.Count	0.0640310526268688	0.0233103938247416	129	16	0.00689128079327223	0.106036804464221
Reyranella	Total.Worm.Count	Total.Worm.Count	0.106308277726392	0.0389249904136963	129	60	0.00721048039521638	0.107481223391194
Pseudobdellovibrionaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.131242050335959	0.0491015770133514	129	91	0.00850785586616259	0.121729581436953
Chitinibacter	Total.Worm.Count	Total.Worm.Count	0.0797085561451979	0.0298994270123921	129	41	0.00867674165378703	0.121729581436953
Aquihabitans	Total.Worm.Count	Total.Worm.Count	0.128233757699304	0.0490281352497966	129	84	0.00998841541673797	0.12216600394318
Candidatus_Nomurabacteria_Genus	Total.Worm.Count	Total.Worm.Count	0.00397831409920293	0.00151643849470355	129	1	0.00977032819817042	0.12216600394318
Parvibium	Total.Worm.Count	Total.Worm.Count	0.00397831409920293	0.00151643849470355	129	1	0.00977032819817042	0.12216600394318
Leptothrix	Total.Worm.Count	Total.Worm.Count	0.00397831409920286	0.00151643849470355	129	1	0.00977032819817153	0.12216600394318
Absconditabacteriales_.SR1._Genus	Total.Worm.Count	Total.Worm.Count	0.00397831409920287	0.00151643849470355	129	1	0.0097703281981714	0.12216600394318
Bacteriovorax	Total.Worm.Count	Total.Worm.Count	0.0191808851378993	0.00736280668042986	129	2	0.0102807532534371	0.122597982547238
Kinneretia	Total.Worm.Count	Total.Worm.Count	0.0627530097238631	0.0242190323319431	129	9	0.0106873841466342	0.124338591169378
Gemmataceae_Genus	Total.Worm.Count	Total.Worm.Count	0.136553005683363	0.0531930719482997	129	90	0.0114140972024977	0.128642142453595
PeM15_Genus	Total.Worm.Count	Total.Worm.Count	0.0877865001711854	0.0342739172674566	129	41	0.0115966711226512	0.128642142453595
Rhizobiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.114905071092261	0.0450822298101999	129	62	0.0120002018068869	0.130093096861024
Mycobacterium	Total.Worm.Count	Total.Worm.Count	0.132775157555435	0.052900812804514	129	113	0.013334165908702	0.141342158632241
Nocardia	Total.Worm.Count	Total.Worm.Count	0.148616448105902	0.0598675968770654	129	98	0.0143545302206793	0.148850237288348
Roseomonas	Total.Worm.Count	Total.Worm.Count	0.114124968018391	0.0463161996377801	129	97	0.0150755598191975	0.15300089433526
Dechloromonas	Total.Worm.Count	Total.Worm.Count	0.153736429368232	0.06351946295282	129	98	0.01692268709288	0.168169202985495
Vogesella	Total.Worm.Count	Total.Worm.Count	0.147975706948893	0.0620830650710368	129	72	0.0186294486247865	0.18135197946986
Permianibacter	Total.Worm.Count	Total.Worm.Count	0.0521546886052144	0.0224059593101509	129	16	0.0215088172689259	0.197302035332262
Rubrivivax	Total.Worm.Count	Total.Worm.Count	0.116669914181868	0.0501039453343753	129	81	0.0214625836036294	0.197302035332262
Dinghuibacter	Total.Worm.Count	Total.Worm.Count	0.107556456155138	0.0459819082742891	129	84	0.0208911210719261	0.197302035332262
Blastocatella	Total.Worm.Count	Total.Worm.Count	0.070214873534065	0.030583821962345	129	19	0.0233252887177439	0.19868147711364
Alcaligenaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00734268698934281	0.00319467963834784	129	2	0.0231727156281208	0.19868147711364
Rhodocyclaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.101520796058937	0.0439009890111924	129	67	0.0223594312792225	0.19868147711364
Rhodovastum	Total.Worm.Count	Total.Worm.Count	0.101104591036252	0.0439739374060684	129	76	0.0231268585163374	0.19868147711364
Saprospiraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.108191402261184	0.0485087180800289	129	33	0.0274800024190852	0.225999330239718
Fundidesulfovibrio	Total.Worm.Count	Total.Worm.Count	0.0231870770023439	0.0103764606641942	129	4	0.0271929189442053	0.225999330239718
Agromyces	Total.Worm.Count	Total.Worm.Count	-0.0748509633715857	0.0338599422096386	129	51	0.0288537209996286	0.229387081947047
Bradyrhizobium	Total.Worm.Count	Total.Worm.Count	0.0897694390471653	0.0405766243901905	129	43	0.0287304067223354	0.229387081947047
Chthoniobacter	Total.Worm.Count	Total.Worm.Count	0.0914352119741754	0.0416934150635081	129	44	0.0301259166842699	0.232421309056027
Opitutus	Total.Worm.Count	Total.Worm.Count	0.0435390927368129	0.0198636274150422	129	13	0.0302098976131523	0.232421309056027
Niveibacterium	Total.Worm.Count	Total.Worm.Count	0.131406110468866	0.0605644141523069	129	77	0.0318917911517951	0.241466418720735
Turneriella	Total.Worm.Count	Total.Worm.Count	0.0569589289025234	0.0264402804978087	129	22	0.0331086987027274	0.246763270018765
Pedosphaeraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.106154029255347	0.0502790701109629	129	64	0.0367067999734498	0.269371439805163
Hyphomicrobiales_Incertae_Sedis_Genus	Total.Worm.Count	Total.Worm.Count	0.121122974388266	0.0579309323049397	129	106	0.0385379048440011	0.274425520608232
Clostridium	Total.Worm.Count	Total.Worm.Count	0.103588588627066	0.0495466900953496	129	87	0.0385461423076552	0.274425520608232
Vampirovibrionaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.113184010401672	0.0553719078099468	129	82	0.0430140354344555	0.296255510213922
Microtrichales_Genus	Total.Worm.Count	Total.Worm.Count	0.0836622136215609	0.0410211731855178	129	69	0.0434756513940767	0.296255510213922
Chryseotalea	Total.Worm.Count	Total.Worm.Count	0.128716567657408	0.0628014967749827	129	94	0.0424644350583198	0.296255510213922
Telmatocola	Total.Worm.Count	Total.Worm.Count	0.0731651719645813	0.0366868412506404	129	29	0.0482590651826564	0.319716306835099
Azospira	Total.Worm.Count	Total.Worm.Count	0.0626013575727387	0.0313001893763537	129	28	0.0476301968244427	0.319716306835099
Pseudomonas	Total.Worm.Count	Total.Worm.Count	0.0415123060879611	0.0213435199720343	129	129	0.0539897408117284	0.352782279002664
Paracoccaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0770335816044935	0.0404067435547338	129	121	0.0588506911038762	0.379348373737148
Unknown_Family_Genus	Total.Worm.Count	Total.Worm.Count	-0.0492752698282553	0.0262145954809954	129	16	0.0624418058261125	0.393672285942945
Blastococcus	Total.Worm.Count	Total.Worm.Count	0.0574187203711829	0.0306671981104043	129	24	0.0634624251999783	0.393672285942945
Acetivibrio	Total.Worm.Count	Total.Worm.Count	0.0110022466963487	0.00587821671038392	129	5	0.0635487757182531	0.393672285942945
Candidatus_Berkiella	Total.Worm.Count	Total.Worm.Count	0.0621354635879375	0.0342270836654275	129	34	0.0718236047384299	0.422961227904087
Larkinella	Total.Worm.Count	Total.Worm.Count	0.0479461478551116	0.0263118596565261	129	14	0.0707735151272632	0.422961227904087
Longivirga	Total.Worm.Count	Total.Worm.Count	0.0901862916175084	0.0494614184789089	129	74	0.0705995571765686	0.422961227904087
Haliscomenobacter	Total.Worm.Count	Total.Worm.Count	0.111338551397125	0.0612474837923246	129	50	0.0714445768336692	0.422961227904087
Kocuria	Total.Worm.Count	Total.Worm.Count	0.00719313947881735	0.00399119305331115	129	2	0.0738773850209971	0.429750154329459
Aeromonas	Total.Worm.Count	Total.Worm.Count	-0.0384686198546768	0.0214413582136476	129	129	0.07517127690762	0.432008422710057
Brevifollis	Total.Worm.Count	Total.Worm.Count	0.0848898045111416	0.048379691005142	129	39	0.0817295611684819	0.46168341383616
Aquabacterium	Total.Worm.Count	Total.Worm.Count	0.0907506954672472	0.0518125678552171	129	46	0.0822706292999447	0.46168341383616
X67.14_Genus	Total.Worm.Count	Total.Worm.Count	0.081584057565453	0.0470222157877569	129	79	0.0851647939023457	0.472367519667662
Pseudoxanthomonas	Total.Worm.Count	Total.Worm.Count	-0.0698654232021567	0.0406775362753854	129	40	0.0883173782863479	0.484222867156184
Sutterellaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.0843309034373838	0.0502312275886266	129	104	0.0956393050945159	0.515986350282909
Plesiomonas	Total.Worm.Count	Total.Worm.Count	-0.0437623461368151	0.026117199358027	129	124	0.0962741827571885	0.515986350282909
Cetobacterium	Total.Worm.Count	Total.Worm.Count	-0.0802454120430564	0.0481787737464712	129	129	0.0982627683582493	0.517219237100573
Fluviicola	Total.Worm.Count	Total.Worm.Count	-0.0905004141564016	0.0544027489121427	129	76	0.0986728523609059	0.517219237100573
Haliangiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0905476444211982	0.0549865451374535	129	49	0.102087185012058	0.529299861421211
Deinococcus	Total.Worm.Count	Total.Worm.Count	0.0663927899382669	0.0406780814120381	129	23	0.105124713060571	0.539188044407446
SH3.11	Total.Worm.Count	Total.Worm.Count	0.0774963870678315	0.0476444108660675	129	76	0.106309805804697	0.539465716689791
Arthrospira_PCC.7345	Total.Worm.Count	Total.Worm.Count	-0.0439735956409398	0.0272479041175634	129	18	0.109045411251942	0.547522749128171
Variovorax	Total.Worm.Count	Total.Worm.Count	0.0294886243135171	0.0183643546066679	129	10	0.110811815457765	0.55059620805577
Cellvibrio	Total.Worm.Count	Total.Worm.Count	0.0812540181319347	0.0516109664596198	129	107	0.117893152038643	0.568590102870464
Chlamydiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00242691591662374	0.00154202149547744	129	1	0.118009266633492	0.568590102870464
Rhodopseudomonas	Total.Worm.Count	Total.Worm.Count	0.0409531855866081	0.0259144806106865	129	27	0.116520896624468	0.568590102870464
Rickettsiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00871350684793832	0.00556569810580481	129	4	0.119936979845884	0.572099393864864
Sediminibacterium	Total.Worm.Count	Total.Worm.Count	0.0539732778785014	0.0353187794909826	129	19	0.128955914980516	0.603058543585353
Shewanella	Total.Worm.Count	Total.Worm.Count	-0.0783421655947387	0.0511461632729278	129	120	0.128076047568664	0.603058543585353
Polyangiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0208190335332842	0.0136736341776086	129	7	0.130353011807799	0.603673656624467
Shinella	Total.Worm.Count	Total.Worm.Count	-0.021573239742139	0.0143008508142742	129	11	0.133903077877301	0.608302553785453
OM190_Genus	Total.Worm.Count	Total.Worm.Count	0.0751676585213792	0.049665766448209	129	35	0.132644924885892	0.608302553785453
Culicoidibacter	Total.Worm.Count	Total.Worm.Count	-0.0702969110635324	0.0476399209456121	129	126	0.142529430738148	0.641382438321667
Fusobacteriaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00785192888808606	0.00555973376145232	129	6	0.160311763112787	0.714660850512144
Runella	Total.Worm.Count	Total.Worm.Count	0.0659855124974661	0.0470814211093951	129	33	0.163498011779944	0.722116218694753
Cytophagales_Genus	Total.Worm.Count	Total.Worm.Count	0.089844026965808	0.0653520276138226	129	49	0.171623392632987	0.751049158586558
Acidovorax	Total.Worm.Count	Total.Worm.Count	0.0555069256541659	0.0405602375049004	129	44	0.173569773211804	0.752661652927551
Nitrosomonas	Total.Worm.Count	Total.Worm.Count	0.0633265064696903	0.0469802420344176	129	32	0.18007739284208	0.773846093564615
Paracoccus	Total.Worm.Count	Total.Worm.Count	0.0307256825446261	0.0234371472379708	129	10	0.192229318443632	0.811445884049666
Gemmatimonadaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0257572116372401	0.0196111697687319	129	10	0.191417801256623	0.811445884049666
Nocardiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00294076797124199	0.00226322584174469	129	2	0.196170768558848	0.820819794759388
Cypionkella	Total.Worm.Count	Total.Worm.Count	0.0460571472744227	0.0360443323602829	129	36	0.203653612115628	0.844719765036127
Lysobacter	Total.Worm.Count	Total.Worm.Count	-0.0397207706319795	0.0312527189867893	129	14	0.206068027650645	0.847365941287568
Gloeocapsa_PCC.7428	Total.Worm.Count	Total.Worm.Count	-0.00518024800747812	0.00409341642080289	129	4	0.208006371392517	0.848025975677186
Obscuribacteraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0347340576148016	0.0277365454529318	129	30	0.212767295295697	0.860084744542774
Mesorhizobium	Total.Worm.Count	Total.Worm.Count	0.0339309325611504	0.0275680041045617	129	25	0.220669146317818	0.884530947845369
Rhizobium	Total.Worm.Count	Total.Worm.Count	0.0543533638177834	0.0450590054917439	129	46	0.229955404596133	0.903386701452068
Candidatus_Accumulibacter	Total.Worm.Count	Total.Worm.Count	0.0183687697329976	0.0152533630327288	129	7	0.230734877845993	0.903386701452068
OLB12	Total.Worm.Count	Total.Worm.Count	0.0279099103172708	0.0231922913816226	129	18	0.231054879616672	0.903386701452068
Gammaproteobacteria_Genus	Total.Worm.Count	Total.Worm.Count	0.0599217507419834	0.0510309317764721	129	112	0.24250243166909	0.915605346213603
Frankiales_Genus	Total.Worm.Count	Total.Worm.Count	0.0207613813778273	0.0179237031787581	129	15	0.248907087341505	0.915605346213603
Pedomicrobium	Total.Worm.Count	Total.Worm.Count	0.0522227122251711	0.0445347215919656	129	56	0.243139389448774	0.915605346213603
Bacteroidia_Genus	Total.Worm.Count	Total.Worm.Count	0.0672485254124474	0.0566307489121387	129	49	0.237250115307174	0.915605346213603
Leeia	Total.Worm.Count	Total.Worm.Count	0.0272108708607356	0.0236190710334361	129	12	0.251455556297656	0.915605346213603
Cyclobacteriaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00278993005794763	0.00241612193918994	129	2	0.250375625853718	0.915605346213603
Uliginosibacterium	Total.Worm.Count	Total.Worm.Count	-0.0342198248004317	0.0293452787388168	129	20	0.245755165538961	0.915605346213603
Elstera	Total.Worm.Count	Total.Worm.Count	0.0595159673769765	0.050983495046656	129	41	0.245253076678604	0.915605346213603
NB1.j_Genus	Total.Worm.Count	Total.Worm.Count	0.0228216790355662	0.0196961562789329	129	11	0.248757928058106	0.915605346213603
Candidatus_Obscuribacter	Total.Worm.Count	Total.Worm.Count	0.0460812980134801	0.0402778797921509	129	59	0.254740380780349	0.920539103274442
Oleiharenicola	Total.Worm.Count	Total.Worm.Count	0.0207182298708631	0.0232264692441896	129	17	0.374074840937989	0.921231163565734
Enterococcus	Total.Worm.Count	Total.Worm.Count	-0.00809146740110284	0.0108387834844589	129	8	0.456727588197797	0.921231163565734
Comamonadaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0380686275608909	0.0650219278751175	129	98	0.55926816432601	0.921231163565734
Pseudorhodoplanes	Total.Worm.Count	Total.Worm.Count	-0.0274770641287578	0.0331216345293957	129	36	0.408332563229854	0.921231163565734
Vicinamibacteraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0182971555907139	0.0297673234233367	129	20	0.53987071486148	0.921231163565734
Pseudomonadota_Genus	Total.Worm.Count	Total.Worm.Count	0.00741499289554678	0.00880105044599406	129	11	0.401085133789782	0.921231163565734
Fimbriiglobus	Total.Worm.Count	Total.Worm.Count	0.0379603518901951	0.0465621831658949	129	62	0.416448969911791	0.921231163565734
Exiguobacterium	Total.Worm.Count	Total.Worm.Count	0.0201008381509591	0.0302370921589914	129	17	0.507400260741566	0.921231163565734
Oligoflexus	Total.Worm.Count	Total.Worm.Count	-0.000365600812018646	0.00155664869193216	129	1	0.814692509746504	0.921231163565734
Fluviicoccus	Total.Worm.Count	Total.Worm.Count	0.000529880051653986	0.00221133434727404	129	2	0.811011120959782	0.921231163565734
Macrococcus	Total.Worm.Count	Total.Worm.Count	-0.000675880448534466	0.00155583117931967	129	1	0.664722408012753	0.921231163565734
Pajaroellobacter	Total.Worm.Count	Total.Worm.Count	0.0266082563115889	0.0463015061382751	129	31	0.566528610674169	0.921231163565734
Pseudomonadales_Genus	Total.Worm.Count	Total.Worm.Count	0.00886215535069315	0.0170834767249605	129	16	0.604833667841343	0.921231163565734
Alphaproteobacteria_Genus	Total.Worm.Count	Total.Worm.Count	0.0121474517059423	0.0183180196637249	129	16	0.508441350699831	0.921231163565734
Chitinophagales_Genus	Total.Worm.Count	Total.Worm.Count	0.00110119051622689	0.00361211187023257	129	2	0.760971373324644	0.921231163565734
Tabrizicola	Total.Worm.Count	Total.Worm.Count	0.000565238097528813	0.00155617862745308	129	1	0.717043024178172	0.921231163565734
Thermomonas	Total.Worm.Count	Total.Worm.Count	-0.000986160085050304	0.00155452566708461	129	1	0.526973892712953	0.921231163565734
Paludibaculum	Total.Worm.Count	Total.Worm.Count	0.00969222467490347	0.0096764081934422	129	4	0.318424759777812	0.921231163565734
mle1.27_Genus	Total.Worm.Count	Total.Worm.Count	0.0195282211503716	0.0254065970134876	129	17	0.443541173009899	0.921231163565734
Blfdi19_Genus	Total.Worm.Count	Total.Worm.Count	0.0247635404279803	0.0239465071119276	129	18	0.303045651858655	0.921231163565734
Acetobacteraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00268298000832177	0.00761195333820407	129	8	0.725070577654371	0.921231163565734
BIrii41_Genus	Total.Worm.Count	Total.Worm.Count	0.0103913890256093	0.0301153482924744	129	13	0.730625388294987	0.921231163565734
Streptococcus	Total.Worm.Count	Total.Worm.Count	-0.0419566620276544	0.0417336445922886	129	52	0.316642964300391	0.921231163565734
Chloroflexaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.000675880448534456	0.00155583117931967	129	1	0.664722408012758	0.921231163565734
Tumebacillus	Total.Worm.Count	Total.Worm.Count	0.000875517734044669	0.00155504724771392	129	1	0.574416055871847	0.921231163565734
Beijerinckiaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.0189175790317387	0.028693372967683	129	31	0.510896004791833	0.921231163565734
Caldovatus	Total.Worm.Count	Total.Worm.Count	-0.000365600812018665	0.00155664869193216	129	1	0.814692509746494	0.921231163565734
Piscinibacter	Total.Worm.Count	Total.Worm.Count	0.00367623318978888	0.0070816175037656	129	5	0.60457818035964	0.921231163565734
Burkholderiales_Genus	Total.Worm.Count	Total.Worm.Count	0.0182249088019342	0.0279462957356504	129	38	0.515489153576221	0.921231163565734
Gemmobacter	Total.Worm.Count	Total.Worm.Count	0.0186490873332264	0.0349022271597618	129	100	0.59405172503106	0.921231163565734
Rhodococcus	Total.Worm.Count	Total.Worm.Count	-0.0288027950955914	0.0546751207713739	129	61	0.599252150973643	0.921231163565734
Bacillus	Total.Worm.Count	Total.Worm.Count	0.0153118234012849	0.023299999999012	129	10	0.5122673505865	0.921231163565734
Iamia	Total.Worm.Count	Total.Worm.Count	0.00215865287478863	0.00627943978122186	129	2	0.731591350318419	0.921231163565734
Phaselicystis	Total.Worm.Count	Total.Worm.Count	0.0084193943146761	0.00833809970977117	129	9	0.314535137703998	0.921231163565734
Mycobacteriales_Genus	Total.Worm.Count	Total.Worm.Count	0.00149983618505846	0.00375257248950545	129	2	0.690062041205616	0.921231163565734
Alsobacter	Total.Worm.Count	Total.Worm.Count	-0.000365600812018643	0.00155664869193216	129	1	0.814692509746505	0.921231163565734
Luteolibacter	Total.Worm.Count	Total.Worm.Count	0.0127573768363757	0.0343319993405139	129	39	0.710818458424022	0.921231163565734
Candidatus_Fritschea	Total.Worm.Count	Total.Worm.Count	-0.000675880448534462	0.00155583117931967	129	1	0.664722408012755	0.921231163565734
Babeliaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0145754028920371	0.0139032150294377	129	8	0.296469440280525	0.921231163565734
Lysobacteraceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00552826530230932	0.0105792270134018	129	5	0.602191887276181	0.921231163565734
Oligoflexaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00650546913814489	0.0208150373697062	129	18	0.755145053892366	0.921231163565734
Chitinophagaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.0164211007817536	0.0355263335369509	129	24	0.644712046431733	0.921231163565734
Sphingorhabdus	Total.Worm.Count	Total.Worm.Count	0.0211802480605754	0.046286669429651	129	33	0.648029972087224	0.921231163565734
SH.PL14	Total.Worm.Count	Total.Worm.Count	0.0102430445494883	0.0441582771843967	129	68	0.816940843162066	0.921231163565734
Hyphomonadaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00759584062384564	0.0219898974428916	129	12	0.730347035844922	0.921231163565734
Peptostreptococcus	Total.Worm.Count	Total.Worm.Count	-0.0124257697823345	0.0155573550018097	129	8	0.425951395905932	0.921231163565734
Nocardioides	Total.Worm.Count	Total.Worm.Count	0.0446231034963397	0.0450331935345135	129	48	0.323621689817985	0.921231163565734
Limnobacter	Total.Worm.Count	Total.Worm.Count	-0.00566797795533782	0.0095249916795644	129	3	0.552859613162568	0.921231163565734
Marinobacter	Total.Worm.Count	Total.Worm.Count	-0.000986160085050281	0.00155452566708461	129	1	0.526973892712963	0.921231163565734
Luteimonas	Total.Worm.Count	Total.Worm.Count	0.0477447170519502	0.0632743188873217	129	67	0.451905716393817	0.921231163565734
Lactococcus	Total.Worm.Count	Total.Worm.Count	-0.0206613635536444	0.0334907776362297	129	29	0.538387325845387	0.921231163565734
Acinetobacter	Total.Worm.Count	Total.Worm.Count	-0.0448150386959837	0.0599212024016605	129	94	0.455903431546739	0.921231163565734
Legionella	Total.Worm.Count	Total.Worm.Count	0.054004308946164	0.0512801823069352	129	78	0.29428443676516	0.921231163565734
Devosia	Total.Worm.Count	Total.Worm.Count	0.0193751197333987	0.0513843910736253	129	67	0.706756574887218	0.921231163565734
Holosporaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00758639324481605	0.0199054856358452	129	14	0.703750481228137	0.921231163565734
Psychromonas	Total.Worm.Count	Total.Worm.Count	-0.00706521051902846	0.0116622592753928	129	4	0.545716590796024	0.921231163565734
Lactobacillus	Total.Worm.Count	Total.Worm.Count	-0.00810931302846571	0.014058813812279	129	5	0.565086480744952	0.921231163565734
Limosilactobacillus	Total.Worm.Count	Total.Worm.Count	-0.0150480583862734	0.0168984335475334	129	5	0.37488122279452	0.921231163565734
Crenobacter	Total.Worm.Count	Total.Worm.Count	-0.0392317850362973	0.0359716368373435	129	129	0.277500168154281	0.921231163565734
Flavobacteriaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.000986160085050324	0.00155452566708461	129	1	0.526973892712945	0.921231163565734
Oxalobacteraceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00290096633697267	0.00303375908671243	129	3	0.340773585971175	0.921231163565734
Kineosporiaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.011588679807155	0.0161887526887921	129	11	0.475399583524939	0.921231163565734
Turicibacter	Total.Worm.Count	Total.Worm.Count	-0.00132171429176402	0.00434637858207419	129	2	0.761552797566669	0.921231163565734
DEV007_Genus	Total.Worm.Count	Total.Worm.Count	-0.0022103777725964	0.00796264338371191	129	2	0.781775820540052	0.921231163565734
Fimbriimonadaceae_Genus	Total.Worm.Count	Total.Worm.Count	-0.00440842854781073	0.0059891623309464	129	5	0.463046898579842	0.921231163565734
IS.44	Total.Worm.Count	Total.Worm.Count	0.00243354330248911	0.00435284020294055	129	2	0.577098327930626	0.921231163565734
Corynebacterium	Total.Worm.Count	Total.Worm.Count	-0.000986160085050321	0.00155452566708461	129	1	0.526973892712946	0.921231163565734
Brevibacterium	Total.Worm.Count	Total.Worm.Count	-0.00276095933941271	0.0054603067890127	129	2	0.613984613445141	0.921231163565734
Marmoricola	Total.Worm.Count	Total.Worm.Count	-0.0034552171474304	0.011362195342302	129	6	0.761551168651363	0.921231163565734
Hyphomicrobium	Total.Worm.Count	Total.Worm.Count	0.00733214648545027	0.024851459813186	129	15	0.768445962124399	0.921231163565734
Cytophaga	Total.Worm.Count	Total.Worm.Count	0.0127364915515053	0.020500658528333	129	15	0.535533994929546	0.921231163565734
