feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Burkholderia.Caballeronia.Paraburkholderia	Total.Worm.Count	Total.Worm.Count	0.0442344083719257	0.0129032955690796	129	5	0.000819746291881843	0.0230011165428023
Candidatus_Alysiosphaera	Total.Worm.Count	Total.Worm.Count	0.101068532042477	0.0297135136621642	129	39	0.000896723018641699	0.023763159994005
NS9_marine_group_Genus	Total.Worm.Count	Total.Worm.Count	0.16610698973907	0.0497392081362313	129	50	0.00110180757414718	0.0276611690983266
Dechlorobacter	Total.Worm.Count	Total.Worm.Count	0.0673189605164015	0.0210114647241222	129	14	0.00171429789386133	0.0408860047685927
Nitrospira	Total.Worm.Count	Total.Worm.Count	0.12115557358089	0.0395107053366153	129	31	0.00264776503079776	0.0601420914138349
Microscillaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.113249314650357	0.0374434707526189	129	46	0.00301413353931412	0.065351895375129
X0319.6G20_Genus	Total.Worm.Count	Total.Worm.Count	0.120967863269077	0.040597026692918	129	50	0.0034578844589346	0.0717135168222524
Spirosomataceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0567612819420685	0.0193987688312805	129	9	0.00406846197423901	0.0808606817380003
Microtrichaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.0533865242114275	0.018658877689492	129	9	0.00493706656452734	0.0905761827415208
Polymorphobacter	Total.Worm.Count	Total.Worm.Count	0.127355017288872	0.0443735054906938	129	66	0.00480879332730601	0.0905761827415208
env.OPS_17_Genus	Total.Worm.Count	Total.Worm.Count	0.198443190127728	0.0700625134690267	129	82	0.00537500298941506	0.0949583861463327
Kapabacteriales_Genus	Total.Worm.Count	Total.Worm.Count	0.0719596964117554	0.0255381067018927	129	18	0.00561078395938048	0.0955837124508745
Rhodovarius	Total.Worm.Count	Total.Worm.Count	0.0706511967314693	0.025601287979394	129	24	0.00664218034965264	0.106036804464221
Staphylococcus	Total.Worm.Count	Total.Worm.Count	0.0398242899606964	0.0144383456040084	129	9	0.00666987370177733	0.106036804464221
Curvibacter	Total.Worm.Count	Total.Worm.Count	0.0640310526268688	0.0233103938247416	129	16	0.00689128079327223	0.106036804464221
Reyranella	Total.Worm.Count	Total.Worm.Count	0.106308277726392	0.0389249904136963	129	60	0.00721048039521638	0.107481223391194
Pseudobdellovibrionaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.131242050335959	0.0491015770133514	129	91	0.00850785586616259	0.121729581436953
Chitinibacter	Total.Worm.Count	Total.Worm.Count	0.0797085561451979	0.0298994270123921	129	41	0.00867674165378703	0.121729581436953
Aquihabitans	Total.Worm.Count	Total.Worm.Count	0.128233757699304	0.0490281352497966	129	84	0.00998841541673797	0.12216600394318
Candidatus_Nomurabacteria_Genus	Total.Worm.Count	Total.Worm.Count	0.00397831409920293	0.00151643849470355	129	1	0.00977032819817042	0.12216600394318
Parvibium	Total.Worm.Count	Total.Worm.Count	0.00397831409920293	0.00151643849470355	129	1	0.00977032819817042	0.12216600394318
Leptothrix	Total.Worm.Count	Total.Worm.Count	0.00397831409920286	0.00151643849470355	129	1	0.00977032819817153	0.12216600394318
Absconditabacteriales_.SR1._Genus	Total.Worm.Count	Total.Worm.Count	0.00397831409920287	0.00151643849470355	129	1	0.0097703281981714	0.12216600394318
Bacteriovorax	Total.Worm.Count	Total.Worm.Count	0.0191808851378993	0.00736280668042986	129	2	0.0102807532534371	0.122597982547238
Kinneretia	Total.Worm.Count	Total.Worm.Count	0.0627530097238631	0.0242190323319431	129	9	0.0106873841466342	0.124338591169378
Gemmataceae_Genus	Total.Worm.Count	Total.Worm.Count	0.136553005683363	0.0531930719482997	129	90	0.0114140972024977	0.128642142453595
PeM15_Genus	Total.Worm.Count	Total.Worm.Count	0.0877865001711854	0.0342739172674566	129	41	0.0115966711226512	0.128642142453595
Rhizobiaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.114905071092261	0.0450822298101999	129	62	0.0120002018068869	0.130093096861024
Mycobacterium	Total.Worm.Count	Total.Worm.Count	0.132775157555435	0.052900812804514	129	113	0.013334165908702	0.141342158632241
Nocardia	Total.Worm.Count	Total.Worm.Count	0.148616448105902	0.0598675968770654	129	98	0.0143545302206793	0.148850237288348
Roseomonas	Total.Worm.Count	Total.Worm.Count	0.114124968018391	0.0463161996377801	129	97	0.0150755598191975	0.15300089433526
Dechloromonas	Total.Worm.Count	Total.Worm.Count	0.153736429368232	0.06351946295282	129	98	0.01692268709288	0.168169202985495
Vogesella	Total.Worm.Count	Total.Worm.Count	0.147975706948893	0.0620830650710368	129	72	0.0186294486247865	0.18135197946986
Permianibacter	Total.Worm.Count	Total.Worm.Count	0.0521546886052144	0.0224059593101509	129	16	0.0215088172689259	0.197302035332262
Rubrivivax	Total.Worm.Count	Total.Worm.Count	0.116669914181868	0.0501039453343753	129	81	0.0214625836036294	0.197302035332262
Dinghuibacter	Total.Worm.Count	Total.Worm.Count	0.107556456155138	0.0459819082742891	129	84	0.0208911210719261	0.197302035332262
Blastocatella	Total.Worm.Count	Total.Worm.Count	0.070214873534065	0.030583821962345	129	19	0.0233252887177439	0.19868147711364
Alcaligenaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.00734268698934281	0.00319467963834784	129	2	0.0231727156281208	0.19868147711364
Rhodocyclaceae_Genus	Total.Worm.Count	Total.Worm.Count	0.101520796058937	0.0439009890111924	129	67	0.0223594312792225	0.19868147711364
Rhodovastum	Total.Worm.Count	Total.Worm.Count	0.101104591036252	0.0439739374060684	129	76	0.0231268585163374	0.19868147711364
Saprospiraceae_Genus	Total.Worm.Count	Total.Worm.Count	0.108191402261184	0.0485087180800289	129	33	0.0274800024190852	0.225999330239718
Fundidesulfovibrio	Total.Worm.Count	Total.Worm.Count	0.0231870770023439	0.0103764606641942	129	4	0.0271929189442053	0.225999330239718
Agromyces	Total.Worm.Count	Total.Worm.Count	-0.0748509633715857	0.0338599422096386	129	51	0.0288537209996286	0.229387081947047
Bradyrhizobium	Total.Worm.Count	Total.Worm.Count	0.0897694390471653	0.0405766243901905	129	43	0.0287304067223354	0.229387081947047
Chthoniobacter	Total.Worm.Count	Total.Worm.Count	0.0914352119741754	0.0416934150635081	129	44	0.0301259166842699	0.232421309056027
Opitutus	Total.Worm.Count	Total.Worm.Count	0.0435390927368129	0.0198636274150422	129	13	0.0302098976131523	0.232421309056027
Niveibacterium	Total.Worm.Count	Total.Worm.Count	0.131406110468866	0.0605644141523069	129	77	0.0318917911517951	0.241466418720735
Turneriella	Total.Worm.Count	Total.Worm.Count	0.0569589289025234	0.0264402804978087	129	22	0.0331086987027274	0.246763270018765
