feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microtrichales_Genus	Treatment	A- T+ P+	2.04892528067676	0.610058026396444	130	70	0.0010366845196062	0.0160134672603
SWB02	Treatment	A+ T+ P+	-1.56930642569032	0.467951272015658	130	20	0.00105404041515043	0.0161101756084044
Verrucomicrobiia_Genus	Treatment	A+ T+ P+	-1.7529515841035	0.527287731453175	130	52	0.00116042607303215	0.0175514443546113
Candidatus_Protochlamydia	Treatment	A+ T+ P+	1.46279408033644	0.441449920151244	130	42	0.0012026261900947	0.0180021982269845
Rhizobium	Treatment	A- T- P+	-2.1162031348565	0.641166076198373	130	61	0.00125528987598227	0.018598784693125
Dinghuibacter	Treatment	A- T- P+	-2.14373270035351	0.652762591344304	130	95	0.00132474566889942	0.0194296031438582
Sporomusaceae_Genus	Treatment	A- T+ P+	-1.54722526932265	0.474150237750076	130	16	0.0014182792331889	0.0205934144659028
Eremiobacteria_Genus	Treatment	A+ T+ P+	-0.98527829078436	0.304483245412395	130	18	0.00154924935814383	0.022272376911137
Pirellulaceae_Genus	Treatment	A- T- P+	1.16675145197422	0.361564873730116	130	40	0.00159468660053888	0.0227008327841417
Gemmataceae_Genus	Treatment	A- T- P+	2.15506251485767	0.67124931687074	130	99	0.00168127503585821	0.0237010810880205
Tundrisphaera	Treatment	A+ T+ P+	-2.39679633522926	0.74839736532202	130	104	0.00172475662574851	0.0240802559671811
Vampirovibrionaceae_Genus	Treatment	A- T+ P+	2.15075033002178	0.672660886821114	130	79	0.00175372263317529	0.0242514786987669
Bosea	Treatment	A- T+ P+	-1.84652930723469	0.58331323426518	130	106	0.00194105664925663	0.0263436010582344
Roseicella	Treatment	A+ T+ P+	1.61368400306155	0.509764384994095	130	63	0.00194129842509028	0.0263436010582344
Piscinibacter	Treatment	A- T+ P+	-0.694704794623897	0.22082398701377	130	13	0.00206579748087674	0.0275186967177342
Elsteraceae_Genus	Treatment	A+ T+ P+	-0.20146760254858	0.0640101038862465	130	6	0.0020562120204234	0.0275186967177342
Pseudolysobacter	Treatment	A- T+ P+	-0.834785454127915	0.265859111699792	130	10	0.00210548135345732	0.0277923538656366
Aurantisolimonas	Treatment	A- T- P+	-2.03988177925482	0.651101735057611	130	99	0.0021524760355254	0.0281567135457917
Bradyrhizobium	Treatment	A- T+ P+	-1.90927919632442	0.612733699163063	130	53	0.00227071797764627	0.0294382366387713
env.OPS_17_Genus	Treatment	A+ T+ P+	3.18011808802837	1.02519588575762	130	86	0.00237308172363487	0.0304930501125472
Pseudorhodoplanes	Treatment	A+ T+ P+	1.33081955900073	0.429459889608375	130	36	0.00239655125058902	0.0305244948759233
Azospira	Treatment	A- T- P+	1.23299386553431	0.398521594345432	130	27	0.0024336200616294	0.0307270985172687
Agitococcus	Treatment	A+ T+ P+	-1.61716263364958	0.523691342297245	130	37	0.00247904030279764	0.0310307458591566
env.OPS_17_Genus	Treatment	A- T+ P+	2.9480531777548	0.956734442031791	130	86	0.00253095775148442	0.0314098346594476
Rhodococcus	Treatment	A+ T+ P+	1.80375786010947	0.586819169892489	130	65	0.00259150094182421	0.0318886387078708
Sediminibacterium	Treatment	A- T+ P+	-1.68556429703113	0.553247771828081	130	28	0.00281916000292244	0.0343984901196923
Tundrisphaera	Treatment	A- T+ P+	-2.11904648018267	0.698420219663958	130	104	0.00293124877964312	0.0354681102336818
Candidatus_Paracaedibacter	Treatment	A- T+ P+	-0.84486905511597	0.280402654621709	130	20	0.00312700753742363	0.0375240904490836
Bacteroidia_Genus	Treatment	A+ T+ P+	-2.74422533276689	0.911845765777207	130	56	0.00316106031609762	0.0376217998276536
Larkinella	Treatment	A- T- P+	0.999512368059996	0.333195941884451	130	13	0.00325698356716407	0.0384482938172539
Sporomusaceae_Genus	Treatment	A- T- P+	-1.3690714719576	0.456874662512602	130	16	0.0032887465789053	0.0385101615529878
Candidatus_Paracaedibacter	Treatment	A+ T+ P+	-0.899312077851299	0.300467543807877	130	20	0.00332473408400405	0.0385936255991608
Pirellula	Treatment	A+ T+ P+	-1.80552082247017	0.603720082069847	130	74	0.00334903362637346	0.0385936255991608
SH3.11	Treatment	A- T+ P+	1.82710276693949	0.613811799931827	130	74	0.00349519603604246	0.0393412763126639
Vibrio	Treatment	A- T+ P+	2.17218886464069	0.729129216101859	130	38	0.00346863555354307	0.0393412763126639
Elstera	Treatment	A- T+ P+	-2.2341397701892	0.75041528803989	130	42	0.00348929863213301	0.0393412763126639
Caulobacter	Treatment	A- T- P+	-1.0021879751518	0.338001580469692	130	18	0.00362076006432775	0.0401323939954496
Nordella	Treatment	A- T- P+	-0.495383349367432	0.167074223509191	130	10	0.00362064771024282	0.0401323939954496
Azospira	Treatment	A- T+ P+	1.22522010160096	0.413590693929571	130	27	0.00364990262837769	0.0401489289121546
Piscinibacter	Treatment	A+ T+ P+	-0.694704794623897	0.236625580743532	130	13	0.0039546094376378	0.0431736308530082
Pirellulaceae_Genus	Treatment	A+ T+ P+	1.17238326287687	0.402087504560155	130	40	0.00420148928869599	0.0455265854267655
Pirellula	Treatment	A- T- P+	-1.56963071954473	0.542876793648939	130	74	0.00451979072527847	0.0484650069077661
Verrucomicrobiia_Genus	Treatment	A- T- P+	-1.37022244140172	0.474147343252704	130	52	0.00453942213461171	0.0484650069077661
SWB02	Treatment	A- T+ P+	-1.25606226453226	0.436702005294443	130	20	0.00472715227722731	0.0500440373079541
Sporocytophaga	Treatment	A+ T+ P+	0.302469464743989	0.105236824638043	130	7	0.00475625147968159	0.0500440373079541
Beijerinckiaceae_Genus	Treatment	A+ T+ P+	0.960457371150062	0.335044721817268	130	33	0.004863587644934	0.0508052464780156
alphaI_cluster	Treatment	A- T- P+	1.46719888144446	0.513008196307823	130	49	0.00496048026248408	0.0514472667223349
Eremiobacteria_Genus	Treatment	A- T+ P+	-0.806239207470909	0.284150192128773	130	18	0.00530275524863782	0.0546070966029937
Fundidesulfovibrio	Treatment	A+ T+ P+	0.426563955925893	0.150551505987572	130	4	0.00536591260811751	0.0548683458238494
X37.13_Genus	Treatment	A- T- P+	-0.119047530130906	0.0422496151233329	130	4	0.00561746849119312	0.0568924243644897
Sediminibacterium	Treatment	A+ T+ P+	-1.66955628623778	0.592836752357531	130	28	0.00564222390391634	0.0568924243644897
Neochlamydia	Treatment	A- T+ P+	-0.932477344209912	0.334290588074219	130	26	0.00610065400852747	0.0607110211473015
Mesorhizobium	Treatment	A- T- P+	1.02971345649729	0.369178564413313	130	22	0.00610455171315842	0.0607110211473015
Aurantisolimonas	Treatment	A- T+ P+	-1.88154843196742	0.67572152235196	130	99	0.00618840871535499	0.0611263228210575
Reyranella	Treatment	A+ T+ P+	1.51888170344835	0.551067964758811	130	63	0.00671509766344478	0.0654384013914217
Haliangiaceae_Genus	Treatment	A- T- P+	-2.38140671746743	0.863598904337801	130	63	0.00669024894305978	0.0654384013914217
Legionella	Treatment	A- T+ P+	-1.82594521653332	0.663341452965134	130	98	0.00678513362920674	0.0656800935307213
Devosia	Treatment	A- T+ P+	1.9073139886141	0.698755470005404	130	70	0.00724925924417885	0.069708108758594
X37.13_Genus	Treatment	A- T+ P+	-0.119047530130906	0.0438471788857955	130	4	0.00755635000712495	0.0712052512761952
Babeliaceae_Genus	Treatment	A+ T+ P+	0.538741006918167	0.198578877550868	130	7	0.00760111153430458	0.0712052512761952
Rhizobium	Treatment	A- T+ P+	-1.80589961218876	0.665410171347281	130	61	0.00757987737877943	0.0712052512761952
Simkaniaceae_Genus	Treatment	A+ T+ P+	0.687725289797715	0.253123589007884	130	11	0.00751556111988176	0.0712052512761952
Paracoccaceae_Genus	Treatment	A+ T+ P+	-1.48705326864522	0.549072096889394	130	126	0.0077030420569349	0.0716975452991633
Permianibacter	Treatment	A+ T+ P+	0.851264159348465	0.322355331294058	130	15	0.00931858078735555	0.0856365778686092
Chryseotalea	Treatment	A- T+ P+	2.22254010120998	0.840948239366708	130	95	0.00926317329194339	0.0856365778686092
Phaselicystis	Treatment	A- T+ P+	-0.704620728421561	0.267485425424107	130	15	0.00948980505815128	0.08666161600274
Cytophagales_Genus	Treatment	A+ T+ P+	-2.76628902717997	1.05603531619174	130	62	0.00988705255186411	0.0894801340487076
Sporichthyaceae_Genus	Treatment	A+ T+ P+	0.629625814666199	0.240476307380751	130	18	0.00992169530429884	0.0894801340487076
Phaselicystis	Treatment	A+ T+ P+	-0.748519805358359	0.286625991077062	130	15	0.0101094526657444	0.0906106498188945
Lysobacteraceae_Genus	Treatment	A+ T+ P+	0.285560899879947	0.109656662842652	130	4	0.0103172647347171	0.0919059410724491
Sandaracinaceae_Genus	Treatment	A+ T+ P+	-1.21148580218878	0.467045747818452	130	24	0.0106121095460285	0.0933865640050505
Dechlorobacter	Treatment	A- T- P+	0.730933991837439	0.281703348964114	130	13	0.0105898843921089	0.0933865640050505
Paenirhodobacter	Treatment	A+ T+ P+	-1.71977728972604	0.664117051885895	130	100	0.0107405370313097	0.0939473480088057
Candidatus_Alysiosphaera	Treatment	A- T- P+	1.07029781572101	0.41542515644846	130	39	0.0111368492388607	0.0964754938985247
Barnesiellaceae_Genus	Treatment	A+ T+ P+	-0.629730401252053	0.244502833774804	130	19	0.0111624538394987	0.0964754938985247
Phaselicystis	Treatment	A- T- P+	-0.659021997099403	0.25773964397355	130	15	0.0117462086031339	0.100920088116866
Luteolibacter	Treatment	A- T- P+	1.37566709677201	0.539043374475526	130	42	0.0119035021995907	0.101669912904739
NS9_marine_group_Genus	Treatment	A- T+ P+	1.7725961398008	0.697203252083623	130	53	0.0122191767404047	0.102565899366531
Candidatus_Protochlamydia	Treatment	A- T- P+	1.01089420667225	0.396960320396565	130	42	0.0120820300895703	0.102565899366531
Pseudolysobacter	Treatment	A+ T+ P+	-0.724288394021702	0.284883302546295	130	10	0.012220317211026	0.102565899366531
X37.13_Genus	Treatment	A+ T+ P+	-0.119047530130906	0.0469847696716477	130	4	0.0125109624227606	0.104401824355451
Chitinibacter	Treatment	A- T+ P+	0.890753633364626	0.352342238192225	130	40	0.0127041631495386	0.105060968901079
NS9_marine_group_Genus	Treatment	A+ T+ P+	1.88805901649281	0.747093314687227	130	53	0.0127346628971005	0.105060968901079
Microtrichales_Genus	Treatment	A+ T+ P+	1.64914737571285	0.65371220190092	130	70	0.0128893911804925	0.105736700531498
Caulobacter	Treatment	A- T+ P+	-0.875961494900064	0.350782266756116	130	18	0.0138087450432337	0.112012836887013
Candidatus_Paracaedibacter	Treatment	A- T- P+	-0.674734577554355	0.2701862363411	130	20	0.0138039807712211	0.112012836887013
env.OPS_17_Genus	Treatment	A- T- P+	2.29986537146446	0.921876001563572	130	86	0.0138979269509222	0.112109944070772
Gammaproteobacteria_Genus	Treatment	A+ T+ P+	-1.80248065423907	0.72352924192251	130	116	0.0140301642759988	0.112551373087018
Saprospiraceae_Genus	Treatment	A+ T+ P+	-2.11995286877287	0.852950031648987	130	42	0.0142496403298586	0.113108389003363
Nocardia	Treatment	A+ T+ P+	2.13426808753479	0.858761836106816	130	99	0.0142553961347214	0.113108389003363
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A+ T+ P+	2.12200836468575	0.855020670062994	130	103	0.0143880341157085	0.113540356173961
Cytophaga	Treatment	A+ T+ P+	-0.979520417604494	0.399815840439808	130	22	0.0156618686416697	0.122263619718841
Nordella	Treatment	A+ T+ P+	-0.455383349367432	0.185799181524698	130	10	0.015619837262836	0.122263619718841
Acetobacteroides	Treatment	A+ T+ P+	0.963183145643252	0.39363811953583	130	17	0.0157889819708252	0.122596801185231
Rhodocyclaceae_Genus	Treatment	A- T+ P+	1.29385067638849	0.531959315158945	130	55	0.0164110354770993	0.126749061238022
Bradyrhizobium	Treatment	A+ T+ P+	-1.59253039648748	0.656579338894698	130	53	0.0167047195679132	0.12833467096619
Barnesiellaceae_Genus	Treatment	A- T+ P+	-0.551869872216339	0.228175205827966	130	19	0.0170089551253656	0.129984225484373
Phreatobacter	Treatment	A- T- P+	-1.24877668137209	0.518228629016738	130	127	0.0174112157910805	0.132361703291356
Candidatus_Megaira	Treatment	A- T+ P+	1.10803419908545	0.465406318185757	130	53	0.0187735630464399	0.141975070538702
Aeromonas	Treatment	A- T+ P+	0.794597157501452	0.334059796732344	130	130	0.0188800736672783	0.142040761476104
Rhodopseudomonas	Treatment	A+ T+ P+	-0.998297878741917	0.420883156874006	130	34	0.0192103430419174	0.143780505653938
Vogesella	Treatment	A+ T+ P+	1.9166042456201	0.808931331436263	130	59	0.019340374249491	0.144011402103902
Chitinivorax	Treatment	A- T- P+	1.16612054770639	0.493718767855868	130	39	0.0197131184623225	0.146038000037205
Candidatus_Alysiosphaera	Treatment	A+ T+ P+	1.08226586592215	0.461984215348737	130	39	0.0207146626115367	0.152678630009905
Ohtaekwangia	Treatment	A+ T+ P+	0.135717507774654	0.0580553357202179	130	2	0.0209775306871895	0.15383522503939
Stella	Treatment	A- T- P+	-0.115285828003291	0.049614737708365	130	3	0.0217475464004039	0.158680589816012
Nocardia	Treatment	A- T- P+	1.7888051076662	0.772215279795524	130	99	0.0221479218458848	0.160793912601123
Agitococcus	Treatment	A- T+ P+	-1.12349137428487	0.488719815530052	130	37	0.0231603465083817	0.166479322426585
Ferruginibacter	Treatment	A- T+ P+	-0.527853703072933	0.229537569964645	130	7	0.0231138395099658	0.166479322426585
Crenobacter	Treatment	A- T- P+	-1.01741383605476	0.44628389895229	130	129	0.0243039455740306	0.173839058982722
Candidatus_Berkiella	Treatment	A- T- P+	0.934383858971576	0.411149131637414	130	33	0.0247434049173627	0.175255726536637
Ferruginibacter	Treatment	A+ T+ P+	-0.559103703072932	0.245962685167696	130	7	0.0247118261660537	0.175255726536637
Blfdi19_Genus	Treatment	A+ T+ P+	0.733425448567819	0.323997328337873	130	16	0.0253040974314502	0.178357036264397
Lutispora	Treatment	A- T- P+	-0.130716767114301	0.0579294017958746	130	3	0.025763405669129	0.18071722237476
Aeromonas	Treatment	A+ T+ P+	0.806378627885645	0.357964252316158	130	130	0.0260092805074844	0.180850744483293
Paracoccaceae_Genus	Treatment	A- T- P+	-1.11206007066369	0.493736266680835	130	126	0.0260315465544133	0.180850744483293
Actinobacteria_Genus	Treatment	A+ T+ P+	0.164488158892991	0.0734338072067111	130	3	0.0268467671133731	0.185202136534281
Stella	Treatment	A- T+ P+	-0.115285828003291	0.0514907952018023	130	3	0.0269129826506428	0.185202136534281
alphaI_cluster	Treatment	A- T+ P+	1.18947782140084	0.532406321045178	130	49	0.0272359673901653	0.186540682313774
Lactococcus	Treatment	A+ T+ P+	1.01698961063199	0.458496883035467	130	25	0.0283399605760566	0.192458657477915
Citrobacter	Treatment	A- T+ P+	0.750560095554789	0.338435373161761	130	26	0.0283651189395826	0.192458657477915
Pseudorhodoplanes	Treatment	A- T- P+	0.84930598273382	0.386178652649902	130	36	0.0296845431041614	0.199546095311307
Gemmobacter	Treatment	A+ T+ P+	-1.04237227156606	0.473797997040886	130	107	0.029627895593881	0.199546095311307
Bradyrhizobium	Treatment	A- T- P+	-1.29290025574856	0.590408861426702	130	53	0.0303773177119416	0.20326205215548
Pseudorhodoplanes	Treatment	A- T+ P+	0.874045041982798	0.400781034695493	130	36	0.0310512758554864	0.205874212521307
Hyphomonadaceae_Genus	Treatment	A+ T+ P+	-0.794365911951335	0.364078427721361	130	17	0.0309756613138381	0.205874212521307
Lutispora	Treatment	A- T+ P+	-0.130716767114301	0.0601198575626329	130	3	0.0315534406260593	0.20637655760828
Telmatocola	Treatment	A+ T+ P+	-1.456533380152	0.669820667915024	130	36	0.0315347818496735	0.20637655760828
Panacibacter	Treatment	A- T+ P+	0.200003110457325	0.0918396464210709	130	4	0.0312877027935176	0.20637655760828
Runella	Treatment	A+ T+ P+	-1.79305762499537	0.828913453676864	130	40	0.0324180330929488	0.211080645968438
Phreatobacter	Treatment	A+ T+ P+	-1.24539546335084	0.576309457506945	130	127	0.0325880863576391	0.211240631211125
Pirellula	Treatment	A- T+ P+	-1.21192866520993	0.563404324858009	130	74	0.0333782646849034	0.215023621486476
