gene	log2FoldChange	padj	baseMean	pvalue	stat
elmo2	1.778071405726038	0.015717016736816147	65.71443208907478	3.206463802138622e-5	4.158284603872073
LOC100538242	6.292029971330235	0.01651197434493272	25.9970254820288	3.4488507156560304e-5	4.14160423612808
LOC101883092	-2.629571521049632	0.01668722487904737	186.7249975081687	3.5665123363194454e-5	-4.133904814537742
mcfd2	-1.5835705820029562	0.02115409990242604	1521.4641072809486	4.623959273372379e-5	-4.073863482610365
plaub	3.8158037407514778	0.021609955562508384	40.932884552693835	4.828571214239013e-5	4.0637733619539835
polr3k	-1.415856659040718	0.023862794781472327	165.34338675310406	5.447862023263222e-5	-4.035532401907534
ankrd66	15.94192665378416	0.025035379070661785	4.676122479861373	6.080385454573708e-5	4.009669261324739
gpam	-1.7156039367512033	0.025035379070661785	226.83870665266616	6.051469734279228e-5	-4.010794765278142
LOC101883008	0.7680539466776746	0.025035379070661785	100.23032740506578	5.898172401205255e-5	4.016848064084085
LOC141380546	-4.707701922876156	0.0265152180364437	16.032242006777672	6.568592412000916e-5	-3.9913944429137413
cxcl11.4	-3.3601265565665344	0.03353325923817574	78.21265375192365	8.470051393525713e-5	-3.930695428716195
zgc:56106	-0.7819415099049559	0.03751132448270964	246.62978873479574	9.657066097943416e-5	-3.8990504325045605
fam20ca	-4.731555685384217	0.04136992026045939	47.32392419392028	1.1192395016325727e-4	-3.863172419634101
lmf2b	-1.943792159666109	0.04136992026045939	468.21960619166356	1.125329350845546e-4	-3.861847218383987
LOC137491221	-2.094555138499515	0.04136992026045939	21.230762980342263	1.0923938827362796e-4	-3.8690965335137566
sec61a1b	-1.2778257231545556	0.0415210738690178	1683.9340529048527	1.149609564547537e-4	-3.856630031356295
esr1	-3.2534108409087956	0.042341061476126034	413.26095170806906	1.2134466542436663e-4	-3.8433935102734402
LOC110439931	2.5614169396785815	0.042341061476126034	4998.565765884896	1.1973267545034554e-4	3.846672841091463
il34	-1.2458380353395346	0.04550549206786952	235.30006296868407	1.3262396289270758e-4	-3.821534300428035
cxcl14	1.0814689097835073	0.04606292194085671	201.08978232115584	1.3872352262753757e-4	3.810433148016366
LOC137488620	4.184154705686483	0.04606292194085671	184.22946330673358	1.3788080475787387e-4	3.811939185083923
pdia4	-1.8606824065845957	0.048212665187610006	2747.112436848636	1.4753960785055765e-4	-3.795174567527652
hyou1	-1.524939957497917	0.04980275196309943	2707.714231312102	1.5691781552994882e-4	-3.7798580147578016
LOC108183327	-5.098601316225689	0.04980275196309943	342.7876145887964	1.577576113472837e-4	-3.7785287978128954
LOC141381096	19.372373759807694	0.04980275196309943	19.61753831201194	1.596629732143859e-4	3.7755375433246385
