feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Shewanella	Treatment	A+ T- P+	2.71393988943283	0.588477222958793	236	222	6.65419697929536e-06	0.000207197926631163
Pseudomonas	Treatment	A+ T- P+	1.58679395993121	0.344676166365654	236	236	6.89476848351389e-06	0.000212249179793626
Rhodospirillales_Genus	Treatment	A- T- P+	-0.365461507744614	0.0806668866785834	236	9	9.4932458897766e-06	0.000287658759175049
Acinetobacter	Treatment	A- T+ P-	3.11720331593369	0.688281485477429	236	136	9.55676940780893e-06	0.000287658759175049
Eremiobacteria_Genus	Treatment	A+ T- P+	-1.18614510344018	0.263537362416555	236	24	1.07934972844953e-05	0.000321314111469208
Acinetobacter	Treatment	A- T- P+	2.8098034008462	0.62606220230531	236	136	1.1406609628913e-05	0.000335875059616578
Rhodospirillales_Genus	Treatment	A+ T- P+	-0.365461507744615	0.0817955882212915	236	9	1.24356708995919e-05	0.000362239058784885
Polyangiia_Genus	Treatment	A+ T+ P-	-1.08727558972352	0.244371792490091	236	13	1.34751986689422e-05	0.000388343757384729
Vampirovibrionaceae_Genus	Treatment	A+ T+ P-	3.32586951250968	0.750601213389371	236	111	1.45735819352788e-05	0.000415577194343896
Cloacibacterium	Treatment	A- T+ P+	-1.91792542599086	0.435123750645169	236	85	1.6085643735391e-05	0.000453916759158065
Eremiobacteria_Genus	Treatment	A+ T- P-	-1.207642775573	0.274446933914489	236	24	1.66059746308016e-05	0.000463768920359192
Aurantisolimonas	Treatment	A+ T- P+	-2.89848257160137	0.660442102841016	236	180	1.74419104528387e-05	0.000482144238946326
Niveibacterium	Treatment	A+ T- P+	-3.57091410466886	0.817222277516808	236	164	1.89119398411611e-05	0.000517499444744498
Rhodospirillales_Genus	Treatment	A- T+ P+	-0.365461507744615	0.0837171036950506	236	9	1.92455078301491e-05	0.000519800874532099
X67.14_Genus	Treatment	A+ T+ P+	2.58441857226003	0.592242217930129	236	104	1.93798037385537e-05	0.000519800874532099
Chitinivorax	Treatment	A- T+ P+	1.8091841510287	0.415226957375035	236	44	1.99342953750865e-05	0.000529431433050092
Cloacibacterium	Treatment	A- T- P+	-1.82551512927581	0.41927009816668	236	85	2.01934705686881e-05	0.00053110788126773
Bosea	Treatment	A+ T+ P+	-2.60274694151622	0.598757672037817	236	196	2.08078395605675e-05	0.000542004205476705
Sphaerotilus	Treatment	A- T+ P+	-2.61086965165093	0.602572855962337	236	49	2.20725697086709e-05	0.000569472298483708
Shewanella	Treatment	A+ T+ P+	2.78839365184587	0.645400680675741	236	222	2.325642295134e-05	0.000594355186558302
Rhodospirillales_Genus	Treatment	A+ T- P-	-0.365461507744615	0.0851816538999229	236	9	2.63639135737343e-05	0.000667475157675198
Crenobacter	Treatment	A- T+ P+	-2.02617164771861	0.473328696168583	236	235	2.74490467757648e-05	0.000684285957015376
Piscinibacter	Treatment	A- T+ P+	-0.69619797172239	0.162664943049438	236	14	2.75331005222134e-05	0.000684285957015376
Bacteroidia_Genus	Treatment	A+ T- P-	-3.28225940495413	0.767786145606246	236	85	2.81094679538312e-05	0.000692259533517533
RBG.13.54.9_Genus	Treatment	A+ T+ P-	0.537998037443006	0.126628218641859	236	5	3.13493225741267e-05	0.000765092926606389
Sphaerotilus	Treatment	A+ T+ P+	-2.73877682871816	0.645691412018052	236	49	3.22724137262893e-05	0.000773681139685998
Haliangiaceae_Genus	Treatment	A+ T- P+	-3.55565684530288	0.837941180556287	236	103	3.20458024518376e-05	0.000773681139685998
Agromyces	Treatment	A+ T+ P+	-2.63223424309586	0.623862844724714	236	75	3.5388362964337e-05	0.000840939256757797
Piscinibacter	Treatment	A+ T- P-	-0.696197971722389	0.165510609766915	236	14	3.73120834606051e-05	0.000867656852702375
Flavobacterium	Treatment	A+ T- P-	-2.53691093739671	0.603263427187435	236	185	3.74735517778435e-05	0.000867656852702375
Rhizobium	Treatment	A+ T- P+	-2.08655424404505	0.496002340977113	236	114	3.72542419846507e-05	0.000867656852702375
Haliangiaceae_Genus	Treatment	A+ T+ P+	-3.85774504015054	0.918995310605473	236	103	3.86477526264827e-05	0.000887260693772386
Shewanella	Treatment	A- T+ P+	2.51601038913937	0.60230153933648	236	222	4.20196547915905e-05	0.000948593706920155
Bosea	Treatment	A+ T+ P-	-2.95375517561073	0.706798528288665	236	196	4.17230337573012e-05	0.000948593706920155
Candidatus_Berkiella	Treatment	A- T+ P+	1.77649947495128	0.425508677707081	236	40	4.2420183219392e-05	0.000949721292077132
Sporocytophaga	Treatment	A+ T+ P+	0.302529225634014	0.0727037151929918	236	6	4.48875614038481e-05	0.000996724621664135
Simkaniaceae_Genus	Treatment	A+ T+ P+	0.768747109411646	0.184869611786917	236	11	4.54025155509992e-05	0.000999962720550056
Halomonas	Treatment	A+ T+ P+	1.73819421668774	0.418556266113891	236	48	4.64266450293274e-05	0.00100431159690455
Gemmobacter	Treatment	A- T+ P+	-2.04296557402562	0.491665149012295	236	194	4.5982760806726e-05	0.00100431159690455
Azospira	Treatment	A- T- P+	1.26432981788164	0.304560657435245	236	27	4.6712167297886e-05	0.00100431159690455
Rhodospirillales_Genus	Treatment	A- T+ P-	-0.365461507744614	0.0886837192654841	236	9	5.28261036251602e-05	0.00112681822614613
Agromyces	Treatment	A+ T+ P-	-3.01134235906743	0.736433721182545	236	75	6.00584231135348e-05	0.0012710802204263
Rhodospirillales_Genus	Treatment	A+ T+ P+	-0.365461507744615	0.089707683245356	236	9	6.38249251866656e-05	0.00134032342891998
Piscinibacter	Treatment	A- T+ P-	-0.696197971722387	0.172315231977921	236	14	7.29993902367001e-05	0.00151368902277511
Longivirga	Treatment	A+ T+ P+	2.7839590265596	0.689171284254061	236	134	7.31979556971351e-05	0.00151368902277511
Plesiomonas	Treatment	A+ T+ P+	-1.91662503870389	0.474704152300591	236	230	7.38000364371591e-05	0.00151457802051715
Piscinibacter	Treatment	A+ T- P+	-0.640963009781568	0.158931378564859	236	14	7.51496407941698e-05	0.00153067952564967
Pseudomonas	Treatment	A- T+ P-	1.50253280284104	0.373701871215571	236	236	7.89022422581488e-05	0.00158330499464685
Cytophagales_Genus	Treatment	A+ T- P-	-3.49052616052677	0.867800019706	236	87	7.84041592060706e-05	0.00158330499464685
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A- T- P+	3.12683586382093	0.778073827337389	236	168	7.95250747492902e-05	0.00158406931982226
Spirosomataceae_Genus	Treatment	A- T- P+	0.765131998029664	0.191348142564551	236	9	8.60855487991366e-05	0.00170223176421067
Piscinibacter	Treatment	A+ T+ P+	-0.696197971722389	0.174304825921319	236	14	8.76263525921873e-05	0.00172014339979881
Sphaerotilus	Treatment	A+ T- P-	-2.4381664851133	0.613114288485669	236	49	9.38557828790845e-05	0.00182917493395281
Azospira	Treatment	A- T+ P+	1.2562192699397	0.316076858668558	236	27	9.47005410127531e-05	0.00183245546859677
Chryseotalea	Treatment	A+ T+ P+	3.64339944234962	0.919990915470409	236	139	0.000100106742638537	0.00192332741707657
Thermoactinomycetaceae_Genus	Treatment	A+ T+ P-	0.21428983376741	0.0543035109449561	236	3	0.000105784867856422	0.00201810709171161
Chlamydiales_Genus	Treatment	A+ T+ P+	2.29886374552818	0.583427245595173	236	111	0.000108239291599875	0.00205049119541302
Verrucomicrobiia_Genus	Treatment	A- T+ P-	-1.64776519131634	0.418872864494859	236	91	0.000111003414804076	0.00208825174100168
Rubrivivax	Treatment	A- T- P+	2.13285092850326	0.544629263495729	236	118	0.000118894463319215	0.00220606233651885
Phreatobacter	Treatment	A- T+ P+	-2.05742072155907	0.525153136608804	236	229	0.000118157085740139	0.00220606233651885
Pirellula	Treatment	A+ T- P+	-2.08064277751615	0.533136118061636	236	122	0.000125286133330493	0.00230884445709052
Sphaerotilus	Treatment	A- T+ P-	-2.48459317125262	0.638321198853469	236	49	0.000130359697886297	0.00238611095658094
Bosea	Treatment	A+ T- P+	-2.11845730166019	0.545948063917699	236	196	0.000136571500230914	0.00248303485990299
Obscuribacteraceae_Genus	Treatment	A+ T+ P+	1.28792481955807	0.333176696862438	236	51	0.000144543548419833	0.00261045648446219
Pseudorhodoplanes	Treatment	A+ T- P-	1.72515525250548	0.447470838786201	236	59	0.00015034310109095	0.00269721497255221
Roseomonas	Treatment	A- T+ P-	-2.45279069192821	0.639247258953277	236	181	0.000161285882359036	0.0028744964165173
Nocardia	Treatment	A- T+ P+	3.13160846088281	0.820538480852785	236	159	0.000174382949327168	0.00308760398514574
alphaI_cluster	Treatment	A+ T+ P-	2.39497788634319	0.628337375571699	236	74	0.000177675699664246	0.00312547708045742
Roseicella	Treatment	A+ T+ P+	1.67184767950381	0.439188555535822	236	77	0.000181041153741574	0.00316413216442531
Pirellulaceae_Genus	Treatment	A- T- P+	1.02990496110746	0.272246649731602	236	39	0.000198044772157054	0.00343912363957346
Larkinella	Treatment	A- T- P+	0.959409753964694	0.253919861073829	236	13	0.000201508722044669	0.00347698807655418
Chlamydiales_Genus	Treatment	A- T+ P+	2.05475777436529	0.544466621486821	236	111	0.000204964691287058	0.00351423638415596
Chlamydiales_Genus	Treatment	A+ T+ P-	2.59593567418874	0.688701853534051	236	111	0.000208531172199642	0.00355289902823163
Parachlamydiaceae_Genus	Treatment	A+ T- P+	1.46430266116714	0.389302441910922	236	59	0.000214883914007041	0.00361565542264021
Beijerinckiaceae_Genus	Treatment	A+ T+ P-	1.83456237951142	0.487686117521142	236	59	0.000214545383663245	0.00361565542264021
Gemmobacter	Treatment	A- T+ P-	-1.9406469547493	0.520833761837447	236	194	0.000245305508861386	0.00410205323151539
Aquihabitans	Treatment	A+ T- P+	-2.2780610647014	0.613815484224263	236	141	0.000259158231954422	0.00430711441941429
Paucibacter	Treatment	A- T+ P+	-1.58969569483985	0.429813548685186	236	234	0.000271736727598322	0.00448862679916984
Alphaproteobacteria_Genus	Treatment	A- T+ P-	0.543068489945964	0.146984281880768	236	8	0.000275630734798933	0.00452535551860793
Crenobacter	Treatment	A+ T+ P-	-2.19189680222831	0.598718704724215	236	235	0.000312285552055609	0.00509627446095569
Parachlamydiaceae_Genus	Treatment	A- T+ P+	1.4568872040532	0.398447808823381	236	59	0.000317590023823986	0.00515180463795915
Cloacibacterium	Treatment	A+ T+ P-	2.00858120215302	0.550392846429557	236	85	0.000325931737097398	0.00525564926069554
SH3.11	Treatment	A+ T+ P+	2.42902048647291	0.666013013327475	236	115	0.000328641238973235	0.00526798293715085
Citrobacter	Treatment	A- T- P+	1.10256254757219	0.303450594036493	236	34	0.000345569594696741	0.00550675312960866
Thermodesulfobacteriota_Genus	Treatment	A+ T+ P-	0.956962358737116	0.264333954022479	236	16	0.000362586641482643	0.00574413574138293
Dinghuibacter	Treatment	A- T- P+	-2.19196606849399	0.606106701706394	236	162	0.000367665268640717	0.00576234213356572
Elstera	Treatment	A+ T- P-	-2.50005868559697	0.691344506963223	236	73	0.000367990103029483	0.00576234213356572
Rhizobium	Treatment	A- T- P+	-1.76791547517028	0.489157979079096	236	114	0.000370720379013994	0.00577173279740752
Rhodococcus	Treatment	A- T+ P-	-2.04279342024525	0.566022054133975	236	95	0.000377770773299131	0.00581466491401901
Rhodocyclaceae_Genus	Treatment	A- T+ P+	1.64216272093902	0.454979716539898	236	66	0.000377392736546042	0.00581466491401901
Tundrisphaera	Treatment	A- T+ P-	-2.92933060297529	0.812262939516888	236	168	0.00038143981824293	0.00583796874361637
Sphingobium	Treatment	A- T+ P-	0.494407801524893	0.138329870095753	236	6	0.000428825433951955	0.00652633764368453
Cytophagales_Genus	Treatment	A+ T- P+	-2.97265701558513	0.833304001747786	236	87	0.000439507943042496	0.00665154758492806
Candidatus_Protochlamydia	Treatment	A+ T+ P+	1.51001973802727	0.425094860852507	236	60	0.000464133182136901	0.0069791428145778
Tundrisphaera	Treatment	A- T- P+	-2.62353024263213	0.738835978440108	236	168	0.000466306699682016	0.0069791428145778
Eremiobacteria_Genus	Treatment	A+ T+ P+	-1.0250036014031	0.289029356534746	236	24	0.000473969902034576	0.0070548596956685
Haliangiaceae_Genus	Treatment	A- T+ P+	-3.01548546782001	0.857625823451487	236	103	0.000528288688207721	0.00782040467953396
Rhodococcus	Treatment	A+ T+ P+	2.0059438863908	0.572557483636106	236	95	0.000552578339686449	0.00813551479462277
Sediminibacterium	Treatment	A+ T- P-	-1.75299051317726	0.500976345269374	236	42	0.000561165289339553	0.00821727983146405
Pirellula	Treatment	A- T+ P-	-2.02139792283374	0.578032322434732	236	122	0.000565404093581167	0.00823483704038377
Vogesella	Treatment	A+ T- P+	2.14520367690121	0.615004933992022	236	74	0.000583617993390394	0.00845465852456993
Verrucomicrobiia_Genus	Treatment	A- T+ P+	-1.37731456482669	0.395414438212529	236	91	0.000593830372563068	0.00855684297485825
Babeliaceae_Genus	Treatment	A+ T+ P+	0.521548968786507	0.14987970817323	236	8	0.000601101170575875	0.00861578344492088
Rhizobium	Treatment	A- T+ P-	-1.86867798420077	0.537771453433808	236	114	0.000611682068062217	0.00872129853884498
Citrobacter	Treatment	A+ T- P+	1.06321248558914	0.307696514112588	236	34	0.000655193559080787	0.009292771474083
Dechlorobacter	Treatment	A- T- P+	0.731689677953345	0.212112331114608	236	14	0.000668839596028417	0.00943690867521344
Longivirga	Treatment	A+ T- P-	2.24790791817289	0.65440046704287	236	134	0.000703725228564134	0.00987767691285097
Sediminibacterium	Treatment	A- T+ P+	-1.68712671184475	0.492362929404469	236	42	0.000724929493810626	0.0101228556635721
Microtrichales_Genus	Treatment	A- T+ P+	2.02840638740082	0.593404938866621	236	107	0.00074638771959964	0.0103161445530379
Pseudolysobacter	Treatment	A- T- P+	-0.799462775574678	0.233781505523978	236	17	0.000742613631398968	0.0103161445530379
Haliangiaceae_Genus	Treatment	A+ T- P-	-2.97661446299206	0.872629162315369	236	103	0.000765284475292368	0.0104385886536134
Fundidesulfovibrio	Treatment	A+ T+ P+	0.380475305548164	0.111501945764294	236	3	0.000762120865488531	0.0104385886536134
Candidatus_Paracaedibacter	Treatment	A+ T- P-	-0.654142403672249	0.191801491134209	236	21	0.000766806623133655	0.0104385886536134
Bacteroidia_Genus	Treatment	A+ T+ P+	-2.74182998282037	0.808581580619912	236	85	0.000820941991759498	0.0111196592783824
Sporichthyaceae_Genus	Treatment	A+ T+ P+	0.71734287792394	0.212802497748842	236	23	0.000879772646701806	0.0118572343279363
Reyranella	Treatment	A+ T+ P-	2.29852371920976	0.683018823754501	236	91	0.000897233848588196	0.0120327054248783
Plesiomonas	Treatment	A+ T+ P-	-1.87520039356103	0.560360579726125	236	230	0.000957328486245976	0.012775383592317
Vampirovibrionaceae_Genus	Treatment	A- T+ P+	1.97876079734445	0.593402362199122	236	111	0.000996941553673233	0.0132387973965725
Bosea	Treatment	A- T+ P+	-1.862124386461	0.558773299061783	236	196	0.00100407145584482	0.0132684369457738
Cetobacterium	Treatment	A- T+ P+	-2.00030615993985	0.601300726334657	236	236	0.00102452070368736	0.0134729445936362
Methylocystis	Treatment	A+ T+ P-	0.339896990331245	0.102235759495313	236	2	0.00103152684566021	0.0134995469801619
Verrucomicrobiia_Genus	Treatment	A+ T+ P+	-1.4049229844996	0.42370927335255	236	91	0.00106324666267332	0.0138477654287598
Saprospiraceae_Genus	Treatment	A+ T- P-	-2.43361900230674	0.73666319257813	236	61	0.00110837296149737	0.014366422740174
Afipia	Treatment	A- T+ P-	0.280024311583607	0.0849888438195003	236	4	0.00114176860754742	0.0146219028759184
Plesiomonas	Treatment	A+ T- P-	1.48486884983617	0.450753863473768	236	230	0.00114427589874297	0.0146219028759184
Elstera	Treatment	A- T+ P+	-2.23948523232082	0.679458042061991	236	73	0.0011373133917287	0.0146219028759184
Bdellovibrio	Treatment	A+ T- P-	-2.07917882992212	0.631805707068004	236	96	0.00115731158121265	0.0147190472934511
Bradyrhizobium	Treatment	A+ T- P+	-1.95945073923717	0.595825922242384	236	106	0.00116606477700276	0.0147610723406564
Dinghuibacter	Treatment	A+ T- P-	2.10151762561274	0.640029303435174	236	162	0.00118662372542098	0.0149514589403043
Phaselicystis	Treatment	A- T+ P-	-0.856843844073333	0.262873065666036	236	21	0.00128650514589052	0.0161349187047103
Gemmataceae_Genus	Treatment	A- T- P+	2.11270769576585	0.649473101830753	236	157	0.00131529210377505	0.0163446160969111
Vibrio	Treatment	A- T+ P+	2.17133676882507	0.667230125993554	236	65	0.00130956370153651	0.0163446160969111
Beijerinckiaceae_Genus	Treatment	A- T+ P-	1.32703570632938	0.408422919446429	236	59	0.00133212991844105	0.0164782646075654
Gammaproteobacteria_Genus	Treatment	A+ T- P+	-2.37482651057979	0.731988716527144	236	204	0.00135386558936822	0.0166710085527205
