feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Piscinibacter	Treatment	A+ T+ P+	-0.694704794623904	0.28065386319787	61	9	0.0162034914305754	0.104469294594321
Eremiobacteria_Genus	Treatment	A+ T+ P+	-0.922157430933668	0.373159357152659	61	14	0.0163720536304533	0.104469294594321
Beijerinckiaceae_Genus	Treatment	A+ T+ P+	0.863395399303773	0.351371237172534	61	18	0.0169607322919932	0.106534599709082
Vibrio	Treatment	A+ T+ P+	1.14487719868998	0.469434061937604	61	13	0.017762154825377	0.107275049386084
Sandaracinaceae_Genus	Treatment	A+ T+ P+	-1.21148580218879	0.497279788541118	61	12	0.0178791748976807	0.107275049386084
Sporichthyaceae_Genus	Treatment	A+ T+ P+	0.629625814666188	0.257776555226298	61	8	0.0175989506635703	0.107275049386084
Barnesiellaceae_Genus	Treatment	A+ T+ P+	-0.542928382249193	0.224220354554677	61	11	0.0185542692234862	0.109688473938845
Candidatus_Paracaedibacter	Treatment	A+ T+ P+	-0.801743928469118	0.334860369316069	61	12	0.0198501871341033	0.114404810757036
Azospira	Treatment	A+ T+ P+	0.609659690012928	0.254786925913399	61	6	0.0199212357039614	0.114404810757036
Candidatus_Alysiosphaera	Treatment	A+ T+ P+	0.945698640775056	0.397268319581978	61	12	0.0205376367020944	0.114668471586694
Permianibacter	Treatment	A+ T+ P+	0.851264159348459	0.357429712016223	61	6	0.0204807333332475	0.114668471586694
Gemmobacter	Treatment	A+ T+ P+	-1.04237227156606	0.442607768369362	61	58	0.0218645598771799	0.120404836583922
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A+ T+ P+	1.88023388639304	0.80166326772255	61	42	0.0223879261726388	0.120643620506385
Bradyrhizobium	Treatment	A+ T+ P+	-1.51049616645877	0.644622189362341	61	30	0.0225081381541764	0.120643620506385
Saprospiraceae_Genus	Treatment	A+ T+ P+	-1.29390675187012	0.556597665045555	61	16	0.0235504856969362	0.124569674344321
Sediminibacterium	Treatment	A+ T+ P+	-0.885138795021362	0.383619257158507	61	16	0.0245628468759201	0.127414239911477
Sporocytophaga	Treatment	A+ T+ P+	0.277271317216424	0.120308639678409	61	4	0.0247221659529732	0.127414239911477
Runella	Treatment	A+ T+ P+	-1.37311825862407	0.604138354514774	61	16	0.0266922485266063	0.135826378578427
Gemmataceae_Genus	Treatment	A+ T+ P+	1.45403657632692	0.642894421927115	61	45	0.0274149853009724	0.137760301137387
Phreatobacter	Treatment	A+ T+ P+	-1.19063768112594	0.537951269336584	61	60	0.0307581532292027	0.150104515781657
Blfdi19_Genus	Treatment	A+ T+ P+	0.733425448567828	0.330380050925781	61	8	0.0302777743087171	0.150104515781657
Emticicia	Treatment	A+ T+ P+	-1.77071192895603	0.801199950982731	61	17	0.03099172838278	0.150104515781657
Rhodospirillales_Genus	Treatment	A+ T+ P+	-0.36413953508307	0.166093881561645	61	7	0.0323095179520999	0.154624121627907
Elsteraceae_Genus	Treatment	A+ T+ P+	-0.201467602548595	0.0935422471708469	61	6	0.0353555792078982	0.167211092253825
Gracilibacteria_Genus	Treatment	A+ T+ P+	-1.12328876511298	0.527967435560826	61	12	0.0375620249800764	0.17447634115553
Acetobacteroides	Treatment	A+ T+ P+	0.759763309682566	0.357486765392126	61	5	0.0377598051754505	0.17447634115553
Nordella	Treatment	A+ T+ P+	-0.455383349367448	0.215501982526319	61	8	0.0388296291211238	0.177380805757861
Verrucomicrobiaceae_Genus	Treatment	A+ T+ P+	-1.05985740354747	0.504725145724109	61	13	0.0400258111541476	0.178781956488526
Telmatocola	Treatment	A+ T+ P+	-1.12920569801548	0.537274622639472	61	16	0.0398562066080602	0.178781956488526
Acetobacteraceae_Genus	Treatment	A+ T+ P+	0.172619800721173	0.0829661120296828	61	3	0.0418209947903841	0.183768243574205
Babeliaceae_Genus	Treatment	A+ T+ P+	0.535477548685866	0.25787640609948	61	4	0.0422135875717211	0.183768243574205
Haliscomenobacter	Treatment	A+ T+ P+	-2.18833935988958	1.05545260465229	61	24	0.0425135488865698	0.183768243574205
Aeromonas	Treatment	A+ T+ P+	0.806378627885645	0.393698240618725	61	61	0.0449971336818277	0.19243455042654
Cytophaga	Treatment	A+ T+ P+	-0.740874774972326	0.366612188459169	61	12	0.0478390195450085	0.202434587969404
Lysobacteraceae_Genus	Treatment	A+ T+ P+	0.285560899879942	0.14337344177353	61	3	0.0510361242499973	0.213713770296864
Nitrosomonas	Treatment	A+ T+ P+	-1.59505749221754	0.803732544811299	61	20	0.0518498402059168	0.214882842915243
Phaselicystis	Treatment	A+ T+ P+	-0.748519805358364	0.379604064879151	61	10	0.0533216481132297	0.218727576954269
Fundidesulfovibrio	Treatment	A+ T+ P+	0.426563955925896	0.220010987797484	61	4	0.0573097818912711	0.232712447679707
Chitinophagaceae_Genus	Treatment	A+ T+ P+	-1.10968682844308	0.577116656543227	61	13	0.0593348019893415	0.238525903997153
