feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Legionella	Treatment	A- T+ P-	-4.96305975375483	0.994030669856561	236	150	1.18196757836492e-06	8.68277685701724e-05
Candidatus_Megaira	Pathogen	Pathogen	2.84158679999542	0.569210955424217	236	64	1.18590898379342e-06	8.68277685701724e-05
Tundrisphaera	Treatment	A- T+ P-	-5.78527109898527	1.15877995004028	236	168	1.18367984346728e-06	8.68277685701724e-05
Chthoniobacter	Pathogen	Pathogen	2.78177399765694	0.560273635940769	236	43	1.34561272214893e-06	9.59280227447753e-05
Simkaniaceae_Genus	Temperature	Temperature	0.921336902868852	0.185948836435292	236	11	1.41116731877252e-06	9.80218529885838e-05
Pararhodobacter	Treatment	A- T- P+	-0.597282401012602	0.121147989531885	236	8	1.58151932828033e-06	0.000104495996592961
Flavihumibacter	Treatment	A- T+ P-	-3.05922923622715	0.620468943652882	236	42	1.57915752707384e-06	0.000104495996592961
Pararhodobacter	Antibiotics	Antibiotics	-0.5972824010126	0.121725973626559	236	8	1.76201160441613e-06	0.00011364974848484
Sutterellaceae_Genus	Treatment	A- T+ P-	-5.47773545551029	1.11760551472788	236	171	1.80692920737814e-06	0.000113836540064823
Pararhodobacter	Treatment	A+ T- P-	0.597282401012572	0.123782797488993	236	8	2.55965221252332e-06	0.000157593132811947
Gemmataceae_Genus	Treatment	A- T+ P-	-4.90972730446791	1.01862447207956	236	157	2.62197335661501e-06	0.000157842796068224
Candidatus_Accumulibacter	Temperature	Temperature	0.479235040170432	0.0998789394983963	236	6	2.89474315649228e-06	0.000170475200237774
Rhodococcus	Temperature	Temperature	2.7310184881107	0.575899937503884	236	95	3.72673614619499e-06	0.000214802728086005
Polymorphobacter	Temperature	Temperature	2.28672063578838	0.482696057089512	236	63	3.80765698105542e-06	0.000214894640868315
Rhodococcus	Pathogen	Pathogen	3.39888018847889	0.718273418401357	236	95	3.90066974521551e-06	0.000215651313056914
Roseicella	Treatment	A- T+ P+	-4.46342607404019	0.945705605074743	236	77	4.1223828660468e-06	0.000223350703682415
Chitinibacter	Temperature	Temperature	2.04391325453863	0.435404394186202	236	68	4.61760830813328e-06	0.000245276488367315
Plesiomonas	Treatment	A+ T- P-	3.50739231304823	0.748637110178627	236	230	4.81190763204053e-06	0.000250681880292265
Rhodococcus	Antibiotics	Antibiotics	-4.12395479019881	0.887953819733988	236	95	5.76451628678968e-06	0.000289186567053949
Caulobacter	Treatment	A+ T- P-	3.34732900816842	0.720338247808529	236	53	5.69984188917257e-06	0.000289186567053949
Candidatus_Accumulibacter	Treatment	A- T+ P+	-0.987041508912276	0.21382128486572	236	6	6.52663848397612e-06	0.000321466611874387
Gemmobacter	Treatment	A- T+ P-	-3.42658888254565	0.743025061416995	236	194	6.65793721965626e-06	0.000322077713000872
Longivirga	Temperature	Temperature	3.17198883303944	0.693194501643497	236	134	7.78927098721387e-06	0.000370195352708112
Flavobacterium	Treatment	A- T- P+	-4.46233319413211	0.980606592191865	236	185	8.69936715315739e-06	0.000406320441687989
Candidatus_Nomurabacteria_Genus	Pathogen	Pathogen	-0.355552325172588	0.0785675701614283	236	4	9.70436387203649e-06	0.000445578334395709
Paenirhodobacter	Treatment	A- T+ P-	-3.90046671800475	0.866329791262531	236	188	1.07271435478697e-05	0.000484330531186319
Pseudoxanthomonas	Treatment	A- T+ P-	-2.88884920890007	0.650495177054107	236	49	1.39604850559387e-05	0.00061998285273013
Acetivibrio	Pathogen	Pathogen	0.501918435891499	0.11312927191144	236	6	1.42206629567334e-05	0.000621351224996627
Chlamydiales_Genus	Temperature	Temperature	2.59344093373694	0.586833154537665	236	111	1.53098583110448e-05	0.000658323907374927
Chryseotalea	Temperature	Temperature	4.07665556026159	0.925361602749189	236	139	1.6243486501745e-05	0.000687556327081675
Rhodocyclaceae_Genus	Pathogen	Pathogen	2.68061050652027	0.611615074279228	236	66	1.78803633633496e-05	0.000745198528481754
Roseomonas	Temperature	Temperature	2.82355526664853	0.650403025450989	236	181	2.13101513747011e-05	0.00087468484960705
Simkaniaceae_Genus	Treatment	A- T+ P-	-1.12364389132022	0.260725867121856	236	11	2.43243497882841e-05	0.000983502441439724
Rhodovarius	Treatment	A- T- P+	1.51365560845169	0.359915995039107	236	22	3.74323375800808e-05	0.0014912382721241
Chitinivorax	Pathogen	Pathogen	2.34110571528409	0.558176677213258	236	44	3.92190519001012e-05	0.00153977408112136
Roseicella	Antibiotics	Antibiotics	-2.85429644996379	0.68111790801313	236	77	3.98005451754847e-05	0.00154028109829126
Simkaniaceae_Genus	Pathogen	Pathogen	0.971054097863014	0.231918945803378	236	11	4.03850168759868e-05	0.00154088747488801
Sporocytophaga	Temperature	Temperature	0.302529225634042	0.0731281421212809	236	6	4.95116550679761e-05	0.0018628760219326
Pseudobdellovibrionaceae_Genus	Antibiotics	Antibiotics	-4.46637674483025	1.08498980570015	236	150	5.37812591993311e-05	0.00199580042699983
Chthoniobacter	Temperature	Temperature	1.84383543670694	0.449218283256956	236	43	5.64403708169184e-05	0.00206617519652746
Parachlamydiaceae_Genus	Treatment	A- T+ P-	2.46491248794471	0.602151094534984	236	59	5.90008388513036e-05	0.0021064508305987
env.OPS_17_Genus	Temperature	Temperature	4.04167822281503	0.987434129754918	236	113	5.90957043652645e-05	0.0021064508305987
Candidatus_Accumulibacter	Pathogen	Pathogen	0.507806468741863	0.124570923919108	236	6	6.31818084594353e-05	0.00222285089761832
Chitinibacter	Pathogen	Pathogen	2.19705691533706	0.543044689246882	236	68	7.14034031423067e-05	0.00247989511682704
Rhodococcus	Treatment	A+ T- P-	3.62953350377237	0.902957721947752	236	95	7.92366187252612e-05	0.00271711392565484
Pseudobdellovibrionaceae_Genus	Treatment	A- T+ P-	-3.96287618538222	0.986672365311518	236	150	8.02472152074719e-05	0.00271737132496302
Flavobacterium	Antibiotics	Antibiotics	-3.93742686166355	0.985284961313871	236	185	8.69067826935476e-05	0.00287110334532708
Roseicella	Treatment	A+ T- P-	2.76901845692819	0.692626869696446	236	77	8.63536406056874e-05	0.00287110334532708
Pseudobdellovibrionaceae_Genus	Treatment	A+ T- P-	4.40456570151546	1.1033230574818	236	150	8.83372528657185e-05	0.00288320021702688
Chitinibacter	Treatment	A+ T- P-	2.71234147125779	0.682673732531466	236	68	9.51835328381984e-05	0.0030696689340319
Acetivibrio	Treatment	A- T+ P-	-0.50191843589148	0.12718119002223	236	6	0.000105647517055859	0.0033670485141685
Agromyces	Treatment	A- T- P+	-3.79305879184191	0.962926990310261	236	75	0.000108739577459552	0.00342529668997589
Neochlamydia	Treatment	A- T- P+	2.7423450418717	0.697788686739263	236	48	0.000112639559843086	0.0035073628461485
Simkaniaceae_Genus	Antibiotics	Antibiotics	-1.12364389132022	0.286706021020699	236	11	0.000117517992847068	0.00361768457525804
Pirellula	Pathogen	Pathogen	-2.87014373470814	0.733514267066699	236	122	0.000120420219164578	0.00366537498558248
Simkaniaceae_Genus	Treatment	A- T- P+	-1.1149715044621	0.285344672123171	236	11	0.000122974431711809	0.00370153039452545
SH.PL14	Treatment	A- T+ P-	-3.67692445454626	0.94215638354689	236	139	0.000125276131158807	0.00372937405834294
Thermodesulfobacteriota_Genus	Pathogen	Pathogen	-1.09446127349373	0.280917701323175	236	16	0.000128541030576228	0.00378497447642393
Dongia	Treatment	A- T+ P+	0.481589487281302	0.123735600363994	236	4	0.000130511904850609	0.00380168548645483
Gemmataceae_Genus	Temperature	Temperature	2.80657441468085	0.726479644841614	236	157	0.000145848342151945	0.00415898061989073
Pseudoxanthomonas	Treatment	A- T+ P+	-3.83835822729675	0.993185654600935	236	49	0.000145042969050689	0.00415898061989073
Obscuribacteraceae_Genus	Treatment	A- T+ P-	-1.80849773239007	0.469886761564578	236	51	0.000154167260769798	0.00434761723335051
alphaI_cluster	Treatment	A- T- P+	3.160027478133	0.821585161780944	236	74	0.000155673263800295	0.00434761723335051
Obscuribacteraceae_Genus	Treatment	A- T+ P+	-2.73686477502284	0.717430055340766	236	51	0.000175522049246862	0.00485193093275255
Longivirga	Treatment	A+ T- P-	4.1280464104123	1.08686472650728	236	134	0.000187012696602669	0.00511734742521848
Acetivibrio	Treatment	A+ T- P-	0.535251769224832	0.142217360456018	236	6	0.000213057249405375	0.0057717208863916
Chryseotalea	Treatment	A- T+ P-	-4.87724570558751	1.29748435592933	236	139	0.000216790918988765	0.00581471880733231
Hyphomicrobium	Pathogen	Pathogen	-2.23026352882909	0.59512882244257	236	37	0.000226338497005532	0.00601128419988222
Polyangiia_Genus	Treatment	A- T+ P-	-1.08727558972352	0.29196118679815	236	13	0.000247142650290714	0.00650009164696644
Thermoactinomycetaceae_Genus	Pathogen	Pathogen	-0.214289833767429	0.0577103971559313	236	3	0.000257349200453763	0.00670345176951195
RBG.13.54.9_Genus	Pathogen	Pathogen	-0.497998037443041	0.134572602430388	236	5	0.00026970533489379	0.00695839764025979
Candidatus_Nomurabacteria_Genus	Treatment	A- T- P+	0.355552325172614	0.0966666930533299	236	4	0.000293128700195897	0.00749137404557249
Aquihabitans	Antibiotics	Antibiotics	-3.8372093079028	1.04402016033048	236	141	0.000296080339537605	0.00749609009165768
Rhodovastum	Temperature	Temperature	2.33669478641565	0.63767733310722	236	132	0.000308390085298481	0.0077354513062369
Candidatus_Nomurabacteria_Genus	Antibiotics	Antibiotics	0.355552325172613	0.0971278795021139	236	4	0.000312651097956617	0.00777038370976583
Ensifer	Treatment	A- T+ P-	-3.34450468162796	0.91551706548044	236	159	0.00032144071846494	0.00791620823928656
Plesiomonas	Treatment	A- T- P+	-2.67311276973612	0.732701818240666	236	230	0.000327208549867055	0.00798565731162029
NS9_marine_group_Genus	Temperature	Temperature	2.25555092087051	0.620158650520756	236	60	0.000340992927265501	0.0082477664282343
Chlamydiales_Genus	Treatment	A- T+ P-	-2.9786097477282	0.822820868394787	236	111	0.000362957764957019	0.00870135031211119
Flavihumibacter	Treatment	A- T+ P+	-3.42591820494555	0.94734115747361	236	42	0.000367823515957267	0.00874064828708978
Chitinimonas	Temperature	Temperature	1.13285803557652	0.314357727640632	236	22	0.000385151903316402	0.00899462505244941
Acetivibrio	Treatment	A- T- P+	-0.501918435891481	0.139190159257066	236	6	0.000381983951977615	0.00899462505244941
Candidatus_Nomurabacteria_Genus	Treatment	A+ T- P-	-0.355552325172587	0.0987690653091828	236	4	0.000390639195481393	0.0090447998338384
Crenobacter	Treatment	A+ T- P-	2.87040794951877	0.799883248628401	236	235	0.00040701083444453	0.00926548193706077
Acetivibrio	Antibiotics	Antibiotics	-0.501918435891479	0.139854220612905	236	6	0.000406516299459658	0.00926548193706077
Vibrio	Temperature	Temperature	-2.57469729679576	0.719149244760155	236	65	0.000419496153936189	0.00940901764436794
Aurantisolimonas	Treatment	A+ T- P-	4.08911047560837	1.14230698744989	236	180	0.000420262508294028	0.00940901764436794
env.OPS_17_Genus	Treatment	A- T+ P-	-4.9501720676895	1.3845185839367	236	113	0.000426886910507325	0.00947898885708478
Roseicella	Pathogen	Pathogen	1.9593809623541	0.550962085246205	236	77	0.00045733811631974	0.0100725931472372
Microscillaceae_Genus	Temperature	Temperature	1.89332406743838	0.535418362455924	236	65	0.000491665066300528	0.0107412956823236
Dinghuibacter	Temperature	Temperature	2.39151301802194	0.677971389655068	236	162	0.000507243061905848	0.0109929716376235
Crenobacter	Treatment	A- T+ P+	-3.84913090693362	1.09215236186953	236	235	0.000512903646412177	0.011005707207714
Obscuribacteraceae_Genus	Treatment	A- T- P+	-1.81156474888914	0.514255395499357	236	51	0.000515956004200694	0.011005707207714
Lysobacter	Treatment	A- T+ P+	-1.38168033309268	0.393664029757742	236	11	0.000540280540584103	0.0114345311284557
IMCC26207	Treatment	A+ T- P-	2.98957088261591	0.862027149957312	236	69	0.000626534185638065	0.0131572178983994
Pseudobdellovibrionaceae_Genus	Pathogen	Pathogen	3.03942171714338	0.877657508027096	236	150	0.000637612754701417	0.013286868865278
Babeliaceae_Genus	Temperature	Temperature	0.521548968786493	0.150754670119589	236	8	0.000645578663191016	0.0133501725082783
Tundrisphaera	Temperature	Temperature	2.85594049600996	0.826438073725259	236	168	0.000654434571273245	0.013430782224085
Aurantisolimonas	Antibiotics	Antibiotics	-3.87807168299757	1.12332596328762	236	180	0.000662342688376369	0.0134908747579818
Chitinibacter	Treatment	A- T+ P+	-3.19759563567591	0.932115693945357	236	68	0.000715148694951785	0.0144577448852566
X67.14_Genus	Treatment	A- T- P+	3.13059432711444	0.914120822017823	236	104	0.000729731152193627	0.0146432717873521
Candidatus_Accumulibacter	Treatment	A- T+ P-	-0.479235040170413	0.140044022899776	236	6	0.000736587808968419	0.0146721792242312
RBG.13.54.9_Genus	Antibiotics	Antibiotics	0.567231396142598	0.16636318886137	236	5	0.000769273352645588	0.0152113979001233
X11.24_Genus	Pathogen	Pathogen	-2.77349716045825	0.81400027927661	236	46	0.000775609796508807	0.0152255575271185
Rhodovastum	Treatment	A- T+ P-	-3.04257561048403	0.894111406156549	236	132	0.000787421303116742	0.0153462180585846
Parachlamydiaceae_Genus	Treatment	A- T+ P+	3.11907892432156	0.919373194591192	236	59	0.00081610609347298	0.0155770241191392
Fundidesulfovibrio	Temperature	Temperature	0.380475305548172	0.112152867497982	236	3	0.000816514368740408	0.0155770241191392
X0319.6G20_Genus	Treatment	A- T+ P-	-2.83789446434743	0.835772081569624	236	92	0.000807863518806537	0.0155770241191392
Crenobacter	Treatment	A- T- P+	-2.65335442587471	0.782857144912895	236	235	0.000825490955442095	0.0156381468412072
Polyangiia_Genus	Antibiotics	Antibiotics	-1.08727558972352	0.321053799085674	236	13	0.000833368808708137	0.0156777507138218
NS9_marine_group_Genus	Pathogen	Pathogen	2.61439564168718	0.773473731897586	236	60	0.000852395533043644	0.0158916487183628
Polymorphobacter	Treatment	A- T+ P-	-2.28672063578842	0.676806321854878	236	63	0.000856471285670345	0.0158916487183628
Pseudobdellovibrionaceae_Genus	Temperature	Temperature	2.36945846307587	0.703691506707252	236	150	0.000891240594956017	0.0162038306827909
Lysobacter	Temperature	Temperature	0.619420522783906	0.183886023487141	236	11	0.000887190370765943	0.0162038306827909
Hyphomicrobiales_Genus	Treatment	A- T+ P-	1.87406413817031	0.556040069363301	236	34	0.00088146630521563	0.0162038306827909
RBG.13.54.9_Genus	Treatment	A+ T- P-	-0.567231396142631	0.169174255115236	236	5	0.000936088590008519	0.0168665570431667
Sporocytophaga	Treatment	A- T+ P+	-0.524716581699872	0.15655305699823	236	6	0.000940144006466656	0.0168665570431667
Unknown_Family_Genus	Treatment	A- T+ P+	2.03387555363545	0.607606189063551	236	17	0.000954238202714153	0.0170067848102147
Dechloromonas	Treatment	A- T+ P-	-4.17224601521617	1.24813884100021	236	192	0.000969384591129134	0.0171638095252864
Obscuribacteraceae_Genus	Antibiotics	Antibiotics	-1.72360339809856	0.51670885296363	236	51	0.000993080958290542	0.0173224544257968
Cloacibacterium	Treatment	A- T- P+	2.39968455766257	0.71966846690517	236	85	0.000997527829613992	0.0173224544257968
Niveibacterium	Pathogen	Pathogen	-3.74927030098992	1.12437364420697	236	164	0.000997149648400844	0.0173224544257968
Neochlamydia	Antibiotics	Antibiotics	2.33402914490922	0.701117761897149	236	48	0.00101621280147317	0.0175095472793363
Barnesiellaceae_Genus	Treatment	A+ T- P-	2.4331653696214	0.731213291235753	236	53	0.00102122867114623	0.0175095472793363
Ga0077536_Genus	Treatment	A+ T- P-	-1.32797013824968	0.400221032423372	236	16	0.00105485907162143	0.0179293076200125
Sporocytophaga	Pathogen	Pathogen	0.302529225634043	0.0912068177163823	236	6	0.00105894766304983	0.0179293076200125
Halomonas	Pathogen	Pathogen	1.73819421668776	0.525078876177969	236	48	0.00108308730806559	0.0180388368353149
Beijerinckiaceae_Genus	Temperature	Temperature	1.37535762145946	0.415550475580372	236	59	0.00108539328318801	0.0180388368353149
Candidatus_Accumulibacter	Treatment	A- T- P+	-0.507806468741841	0.153267553535338	236	6	0.00107260222414241	0.0180388368353149
Sporomusaceae_Genus	Treatment	A- T+ P-	-2.57828200079918	0.779822943581311	236	34	0.00109834952041049	0.0181428588462927
Gemmobacter	Treatment	A- T+ P+	-3.72331766220037	1.13446165020061	236	194	0.00119249579549904	0.0195786127879206
Agromyces	Treatment	A- T+ P-	-2.88147358616319	0.879848124219789	236	75	0.00122125240794152	0.0197917733552112
Oscillospiraceae_Genus	Pathogen	Pathogen	-0.588386646485137	0.179743381312084	236	8	0.0012273967972224	0.0197917733552112
Gemmobacter	Antibiotics	Antibiotics	-2.67499378011947	0.817064149519016	236	194	0.00122562530296402	0.0197917733552112
Gemmobacter	Treatment	A+ T- P-	2.70488739474864	0.830870217277617	236	194	0.00130414673670788	0.0209049320103056
Gemmatimonas	Treatment	A+ T- P-	-0.837734929908736	0.257656717200342	236	6	0.00132236472075282	0.0210722707559963
Babeliaceae_Genus	Treatment	A- T+ P+	-1.04309793757298	0.322736278802759	236	8	0.00141082955069336	0.0223505102504579
Obscuribacteraceae_Genus	Treatment	A+ T- P-	1.69646202116781	0.525439767714552	236	51	0.00142692234041234	0.0224740268614944
Chitinivorax	Temperature	Temperature	1.44020894760492	0.447536975875695	236	44	0.00147817880012832	0.0230137147675151
Undibacterium	Pathogen	Pathogen	-3.48704746338987	1.08308780944449	236	127	0.00147097857143153	0.0230137147675151
Chitinibacter	Treatment	A- T- P+	-2.14848562024112	0.668142519640255	236	68	0.00149038760316172	0.0230712000969434
Chitinibacter	Antibiotics	Antibiotics	-2.15462134762252	0.671330156107187	236	68	0.00152110735258265	0.0234129535121954
Agitococcus	Treatment	A+ T- P-	-2.92223703142343	0.915361521265276	236	63	0.00160963321993768	0.024635572840741
Ga0077536_Genus	Pathogen	Pathogen	-1.01570390420108	0.318362778331153	236	16	0.00162055873004656	0.0246634471893042
Candidatus_Obscuribacter	Temperature	Temperature	2.06122280232852	0.646460629623467	236	108	0.00163091275638895	0.0246823612126127
Fundidesulfovibrio	Treatment	A- T+ P+	-0.760950611096361	0.240097365372791	236	3	0.00173726130211137	0.0261457825967761
Simkaniaceae_Genus	Treatment	A+ T- P-	0.921336902868856	0.291550539967395	236	11	0.00179073801721954	0.0268017087770593
Turneriella	Treatment	A+ T- P-	-2.27895237549749	0.722710433354758	236	40	0.00183109562441865	0.0272551541019237
Alphaproteobacteria_Genus	Treatment	A- T+ P-	0.659403430574298	0.209688797221015	236	8	0.00188384208690675	0.0278870394176523
Paracoccaceae_Genus	Antibiotics	Antibiotics	-2.72897323177421	0.869369566955251	236	224	0.00191899688496036	0.0279492610825678
Thermodesulfobacteriota_Genus	Treatment	A- T- P+	1.08526447156039	0.345630966456768	236	16	0.00191319495715627	0.0279492610825678
Tundrisphaera	Antibiotics	Antibiotics	-4.00408141953845	1.27424713313672	236	168	0.00189848157709788	0.0279492610825678
Methylocystis	Pathogen	Pathogen	-0.339896990331264	0.108649812532256	236	2	0.00198692901163399	0.0287839074466122
Fluviicola	Treatment	A- T+ P-	-3.76197423049171	1.20528132675674	236	138	0.00203362571488238	0.0293036811788105
NS9_marine_group_Genus	Antibiotics	Antibiotics	-2.98221969249371	0.956194308611584	236	60	0.00204956307909728	0.0293770708003944
Thermodesulfobacteriota_Genus	Treatment	A+ T- P-	-1.10056720760454	0.353147981177044	236	16	0.00206559031488829	0.0294509692791178
Gemmatimonas	Antibiotics	Antibiotics	0.788364068398602	0.253375391402214	236	6	0.00209942825941822	0.0296216205977289
Candidatus_Accumulibacter	Antibiotics	Antibiotics	-0.479235040170411	0.153998776632933	236	6	0.0020960650402166	0.0296216205977289
Sphingobium	Treatment	A- T+ P-	0.61175671121676	0.197342353270448	236	6	0.00217898241487017	0.0305847842584627
Parachlamydiaceae_Genus	Temperature	Temperature	-1.32939214796704	0.429452192922178	236	59	0.00221039909417415	0.0308658306500916
Polymorphobacter	Antibiotics	Antibiotics	-2.28672063578842	0.744247011939079	236	63	0.00238077641562556	0.0325733500501498
Thermodesulfobacteriota_Genus	Antibiotics	Antibiotics	1.06806906957425	0.347279934813656	236	16	0.00235792144894075	0.0325733500501498
Gemmobacter	Treatment	A- T- P+	-2.4989851160279	0.813184533125896	236	194	0.00237652509019361	0.0325733500501498
Turneriella	Pathogen	Pathogen	-1.76695588593119	0.574892578979556	236	40	0.00237304176911579	0.0325733500501498
Neochlamydia	Treatment	A+ T- P-	-2.18541663800313	0.71296466441173	236	48	0.00243709068991574	0.0330949130351965
WY65	Pathogen	Pathogen	-1.4457212218186	0.471770973936913	236	28	0.00244333060429653	0.0330949130351965
Candidatus_Megaira	Treatment	A- T+ P+	-2.99073946250118	0.977029101329325	236	64	0.00247013226340097	0.0332142298865105
Candidatus_Accumulibacter	Treatment	A+ T- P-	0.479235040170433	0.156600919373118	236	6	0.00247666092177007	0.0332142298865105
WY65	Treatment	A+ T- P-	-1.81317006865	0.59307393674022	236	28	0.00250050607217677	0.0333688224114625
Bosea	Treatment	A+ T- P-	2.88180828072436	0.944277000989517	236	196	0.00254389120257971	0.0337813787636688
Bdellovibrio	Treatment	A- T+ P-	-2.85672733500572	0.938395050762213	236	96	0.00260641854457349	0.0344428674987784
PB19_Genus	Pathogen	Pathogen	-0.364473013718466	0.119839616902472	236	3	0.00263090151668904	0.0345976320811195
Bdellovibrio	Antibiotics	Antibiotics	-3.12886456041725	1.03190187502112	236	96	0.00270922605669593	0.03528506436341
Sporichthyaceae_Genus	Temperature	Temperature	0.649154344164485	0.214044787915335	236	23	0.00270351467344412	0.03528506436341
Aurantisolimonas	Treatment	A- T+ P-	-3.09485470801055	1.02153465349621	236	180	0.00273104331910902	0.0353990256051021
Polymorphobacter	Treatment	A+ T- P-	2.28672063578839	0.756822676508398	236	63	0.00280258758408271	0.0361533798346669
Thermoactinomycetaceae_Genus	Treatment	A- T- P+	0.21428983376741	0.0710047827162783	236	3	0.00283398557560398	0.036229950191658
Ferruginibacter	Pathogen	Pathogen	-1.46238988509646	0.484584801412314	236	20	0.00283527111134422	0.036229950191658
Sphaerotilus	Treatment	A- T+ P-	-2.73874366742637	0.910633454921641	236	49	0.00292933500822775	0.0369769399056349
Bdellovibrio	Pathogen	Pathogen	2.50993452024367	0.834714228098296	236	96	0.00293467777028848	0.0369769399056349
RBG.13.54.9_Genus	Treatment	A- T- P+	0.497998037443008	0.165573256571355	236	5	0.00292743278792891	0.0369769399056349
Thermoactinomycetaceae_Genus	Antibiotics	Antibiotics	0.214289833767409	0.0713435389367847	236	3	0.00296550085848071	0.0371923232667789
Nocardia	Temperature	Temperature	2.64885833069953	0.884386969073435	236	159	0.00304612042688481	0.0378529368643621
Polymorphobacter	Treatment	A- T+ P+	-3.09560093656752	1.03335789952148	236	63	0.0030409704918992	0.0378529368643621
Crenobacter	Antibiotics	Antibiotics	-2.35359063113938	0.786592072582018	236	235	0.00307504471956711	0.0380205140320486
Longivirga	Treatment	A- T+ P-	-2.90695422910785	0.971954119153616	236	134	0.00308767555815825	0.0380205140320486
Aquihabitans	Temperature	Temperature	2.02038949648623	0.677119836330271	236	141	0.00315679099322864	0.0386319141216155
Nevskiaceae_Genus	Pathogen	Pathogen	-1.27454585828391	0.427285940963152	236	21	0.00316584899778466	0.0386319141216155
Pseudobdellovibrionaceae_Genus	Treatment	A- T+ P+	-4.49034778833313	1.50646595637567	236	150	0.00318751742527666	0.0387053782899234
Candidatus_Megaira	Temperature	Temperature	1.35976333696467	0.456384080570499	236	64	0.00320044471647946	0.0387053782899234
