feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Luteolibacter	Treatment	A+ T- P+	-1.61814762432597	0.395831056600838	65	15	0.000125528992048399	0.00165279839530392
Pseudomonas	Treatment	A+ T- P+	1.37051947108023	0.340759006111151	65	65	0.000156993180369218	0.00193788457018253
Vogesella	Treatment	A+ T- P+	2.07200640091143	0.514005539441833	65	15	0.000152224214857004	0.00193788457018253
Rhodocyclaceae_Genus	Treatment	A+ T- P+	1.84427562386124	0.48706184949246	65	18	0.000343357007885772	0.00410987933681454
Pseudorhodoplanes	Treatment	A+ T- P+	-1.71014254454546	0.455322712749607	65	18	0.000379486492857443	0.00440874013760853
IMCC26207	Treatment	A+ T- P+	-2.04620532132986	0.546256765019934	65	24	0.000392075735947308	0.00442485473426248
Chlamydiales_Genus	Treatment	A+ T- P+	-1.59138861949757	0.438449147205012	65	26	0.000570566573592099	0.00626038323802441
Uliginosibacterium	Treatment	A+ T- P+	1.61680392159565	0.451450380180634	65	13	0.000665381130494528	0.00710339314987402
Chitinilyticum	Treatment	A+ T- P+	-1.74409801059168	0.507086576938698	65	60	0.00103904013752476	0.0108005487979547
Rhodovastum	Treatment	A+ T- P+	-1.59907164444457	0.486997202112379	65	32	0.00167561033018693	0.0169709251390727
Candidatus_Megaira	Treatment	A+ T- P+	1.32606418511951	0.41174903138446	65	11	0.00202495096604725	0.0199963907897166
Sporomusaceae_Genus	Treatment	A+ T- P+	-1.85910509412959	0.595176299812301	65	11	0.00269897290435625	0.0260022999322127
Culicoidibacter	Treatment	A+ T- P+	-2.54499094856041	0.85029073409573	65	63	0.00394117523320264	0.0370658146932153
Agromyces	Treatment	A+ T- P+	1.46596841476044	0.491500066564044	65	26	0.00406065724075894	0.0373013862813903
Rhizobiaceae_Genus	Treatment	A+ T- P+	-1.5404792296628	0.52444901304097	65	33	0.00461917276452001	0.0405460720441201
PeM15_Genus	Treatment	A+ T- P+	-1.04366317206377	0.35516142778565	65	14	0.00460310000555975	0.0405460720441201
Agitococcus	Treatment	A+ T- P+	1.54382691056823	0.555402863966364	65	13	0.00716508898949673	0.0615263076272002
Polymorphobacter	Treatment	A+ T- P+	0.934404634345825	0.340842991474535	65	9	0.00795125948649582	0.0668244148333159
Cellvibrio	Treatment	A+ T- P+	2.05381465172763	0.758550284894233	65	52	0.00871434210152708	0.0717117735438166
Pir4_lineage	Treatment	A+ T- P+	-1.46571560035395	0.545734369398881	65	31	0.00923949748133668	0.0722689920768488
Arthrospira_PCC.7345	Treatment	A+ T- P+	0.898083031042305	0.334844405817781	65	9	0.00933093315422605	0.0722689920768488
Elstera	Treatment	A+ T- P+	1.68465052722991	0.625286398013011	65	19	0.00903272898716038	0.0722689920768488
Microtrichales_Genus	Treatment	A+ T- P+	-1.40218894380024	0.525076635291353	65	28	0.00962598397238973	0.0731204551748835
Bdellovibrio	Treatment	A+ T- P+	1.2601357137815	0.482730118436963	65	14	0.0112860100227129	0.0841127162070109
Gemmata	Treatment	A+ T- P+	-1.64282094061128	0.635819614338086	65	35	0.0121034777837556	0.0885346986033972
Ensifer	Treatment	A+ T- P+	-1.57504082200651	0.616441239914936	65	50	0.0130446068635679	0.093683994747442
Citrobacter	Treatment	A+ T- P+	0.694243017482091	0.276542776151519	65	9	0.0146380167555431	0.103250296757849
Crenobacter	Treatment	A+ T- P+	-1.20459216326255	0.486143299170947	65	65	0.0159104014788591	0.110256290949988
Pseudobdellovibrionaceae_Genus	Treatment	A+ T- P+	-1.43214418155257	0.582632305559269	65	40	0.0167312630800167	0.113945670975976
Pedosphaeraceae_Genus	Treatment	A+ T- P+	-1.51243905912512	0.627153369959902	65	29	0.0188093768427743	0.121798423817964
Pseudoxanthomonas	Treatment	A+ T- P+	0.816998696404804	0.3380094763664	65	13	0.0185521288145106	0.121798423817964
Chthoniobacter	Treatment	A+ T- P+	0.856060205886685	0.353939905722604	65	7	0.0184791294524377	0.121798423817964
Roseicella	Treatment	A+ T- P+	-0.799031588600346	0.337463979175873	65	14	0.0209789861578771	0.133656444070346
Fluviicola	Treatment	A+ T- P+	-2.00096843511283	0.852891251448986	65	35	0.0221308499417281	0.138756916301311
Chitinivorax	Treatment	A+ T- P+	0.521264440491844	0.238429992766157	65	6	0.0325212454248449	0.200717061606464
Paucibacter	Treatment	A+ T- P+	-0.850441177263829	0.402205583662498	65	65	0.0384407545330004	0.233601508315925
Shinella	Treatment	A+ T- P+	0.309528767889548	0.147144647341763	65	5	0.0394148457230368	0.235891879706054
Mycobacterium	Treatment	A+ T- P+	-1.39866834474751	0.683310324753601	65	53	0.0448446072446576	0.264382385994623
Stenotrophomonas	Treatment	A+ T- P+	0.615021044609523	0.303942445716355	65	7	0.0472709462667585	0.274588584931906
Gordonia	Treatment	A+ T- P+	-1.37860287980963	0.68656702076131	65	21	0.0489395124353036	0.280160976984709
Novispirillum	Treatment	A+ T- P+	0.410958174857742	0.206295364762904	65	5	0.0506996210654124	0.286090718869113
Bacteroidia_Genus	Treatment	A+ T- P+	1.17221692949885	0.612951975245372	65	16	0.0603721950830333	0.335507814859064
Aquihabitans	Treatment	A+ T- P+	-1.07334531737737	0.563096891904997	65	30	0.0611952772310806	0.335507814859064
Glutamicibacter	Treatment	A+ T- P+	0.943049118017632	0.49798515347473	65	13	0.0628546286065082	0.335507814859064
alphaI_cluster	Treatment	A+ T- P+	-0.669450143456384	0.352949632373222	65	14	0.0624502056279301	0.335507814859064
Chitinibacter	Treatment	A+ T- P+	-0.539539895424674	0.287104711564935	65	18	0.0648382647737069	0.34148152780819
X0319.6G20_Genus	Treatment	A+ T- P+	-0.903874074925893	0.506702228511048	65	20	0.0792662995703765	0.40358905257378
Turneriella	Treatment	A+ T- P+	0.558683760173242	0.316905616505846	65	5	0.0827612993885473	0.40358905257378
Pseudomonadales_Genus	Treatment	A+ T- P+	0.194519293082481	0.109025918872209	65	4	0.0792138242588467	0.40358905257378
Sphingomonadaceae_Genus	Treatment	A+ T- P+	0.382026323853724	0.216275871043035	65	6	0.0821757551599032	0.40358905257378
Fuscovulum	Treatment	A+ T- P+	0.771633225036214	0.434754903955104	65	15	0.0807503239720446	0.40358905257378
Acidovorax	Treatment	A+ T- P+	0.925764389301619	0.522378251087958	65	23	0.0811947348039135	0.40358905257378
Sutterellaceae_Genus	Treatment	A+ T- P+	-1.25792429007778	0.717653302603214	65	51	0.084496073016851	0.403848276548724
Neochlamydia	Treatment	A+ T- P+	-0.702028933615716	0.400990630199213	65	13	0.0848592581102383	0.403848276548724
Pirellulaceae_Genus	Treatment	A+ T- P+	0.45537767382265	0.26532239332359	65	5	0.0910175606467832	0.424122932408588
Acetobacteroides	Treatment	A+ T- P+	0.546592495655716	0.318719261504214	65	5	0.091266960138557	0.424122932408588
Exiguobacterium	Treatment	A+ T- P+	0.754819279066063	0.444109682333969	65	7	0.0941346575245807	0.427181545495962
Altererythrobacter	Treatment	A+ T- P+	-0.376575769220417	0.22117725848991	65	3	0.0935731254460197	0.427181545495962
Flectobacillus	Treatment	A+ T- P+	0.309894745229204	0.182917121515882	65	4	0.0951695595028978	0.427181545495962
Armatimonadaceae_Genus	Treatment	A+ T- P+	0.505142060946727	0.305031204108433	65	5	0.102688037513573	0.455750278852377
Candidatus_Obscuribacter	Treatment	A+ T- P+	-0.855815151791144	0.522384197848794	65	31	0.106347217433469	0.466746120958003
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A+ T- P+	-0.947050758690945	0.63927462554821	65	46	0.143472368655109	0.49014604466909
Craurococcus	Treatment	A+ T- P+	-0.0333333333333303	0.0308198219665835	65	1	0.283572970813755	0.49014604466909
Rhodovarius	Treatment	A+ T- P+	0.0285714285714284	0.0308956396013626	65	1	0.358613182048901	0.49014604466909
Paludibaculum	Treatment	A+ T- P+	0.164996252571321	0.149831104051987	65	2	0.274992737572528	0.49014604466909
Blfdi19_Genus	Treatment	A+ T- P+	0.254321129118813	0.208713454269865	65	3	0.227570554386435	0.49014604466909
Variovorax	Treatment	A+ T- P+	0.264310183406527	0.229539603492064	65	3	0.25388626115545	0.49014604466909
Lutispora	Treatment	A+ T- P+	-0.328126806556581	0.207819063198192	65	3	0.119365898473943	0.49014604466909
Piscinibacter	Treatment	A+ T- P+	0.028571428571435	0.0308956396013626	65	1	0.35861318204879	0.49014604466909
Siminovitchia	Treatment	A+ T- P+	-0.0333333333333317	0.0308198219665835	65	1	0.283572970813735	0.49014604466909
Paracoccus	Treatment	A+ T- P+	-0.311096315758589	0.22270424976301	65	7	0.16734401014143	0.49014604466909
Gloeocapsa_PCC.7428	Treatment	A+ T- P+	0.0285714285714351	0.0308956396013626	65	1	0.358613182048789	0.49014604466909
Ideonella	Treatment	A+ T- P+	0.121556858442445	0.104316897256984	65	2	0.248304725847938	0.49014604466909
Aeromonas	Treatment	A+ T- P+	0.44367544976375	0.35708819269661	65	65	0.218663961389683	0.49014604466909
Micrococcus	Treatment	A+ T- P+	-0.0333333333333327	0.0308198219665835	65	1	0.283572970813721	0.49014604466909
env.OPS_17_Genus	Treatment	A+ T- P+	0.515873252575878	0.452324692513757	65	15	0.258398052892028	0.49014604466909
Jeotgalicoccus	Treatment	A+ T- P+	-0.0333333333333284	0.0308198219665835	65	1	0.283572970813782	0.49014604466909
Limnobacter	Treatment	A+ T- P+	0.115714216705587	0.0982999707384459	65	2	0.243562207436462	0.49014604466909
Marinobacter	Treatment	A+ T- P+	0.028571428571436	0.0308956396013626	65	1	0.358613182048773	0.49014604466909
Candidatus_Alysiosphaera	Treatment	A+ T- P+	-0.556092430605431	0.389798555814445	65	7	0.158628129049244	0.49014604466909
Devosia	Treatment	A+ T- P+	0.597286668263312	0.588414565018908	65	15	0.31395126890541	0.49014604466909
Fimbriiglobus	Treatment	A+ T- P+	-0.812676642825885	0.598924696104091	65	26	0.179657286202659	0.49014604466909
Cytophagales_Genus	Treatment	A+ T- P+	0.518086146166486	0.548862438297362	65	13	0.348812908985655	0.49014604466909
Oxalobacteraceae_Genus	Treatment	A+ T- P+	0.0677161467493837	0.0516658462272601	65	2	0.194731987296515	0.49014604466909
Larkinella	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
IS.44	Treatment	A+ T- P+	0.103492052285316	0.0858531899231223	65	2	0.232536402087875	0.49014604466909
JGI_0001001.H03	Treatment	A+ T- P+	-0.0333333333333327	0.0308198219665835	65	1	0.283572970813721	0.49014604466909
NS9_marine_group_Genus	Treatment	A+ T- P+	0.406817386094324	0.255022340336276	65	5	0.115667274119116	0.49014604466909
Cytophaga	Treatment	A+ T- P+	-0.292809225944572	0.279961505912072	65	8	0.299607713622956	0.49014604466909
Verrucomicrobiaceae_Genus	Treatment	A+ T- P+	0.360678152045249	0.34448699783329	65	6	0.29909960716858	0.49014604466909
Anaerovorax	Treatment	A+ T- P+	-0.259287792283667	0.179407001752678	65	3	0.153343995691079	0.49014604466909
Planctomycetales_Genus	Treatment	A+ T- P+	0.10040532597095	0.0827474979120287	65	2	0.229508931265118	0.49014604466909
Xanthobacteraceae_Genus	Treatment	A+ T- P+	0.139519017017661	0.139556456647308	65	3	0.321264855060463	0.49014604466909
Granulicatella	Treatment	A+ T- P+	-0.0333333333333369	0.0308198219665835	65	1	0.283572970813661	0.49014604466909
Rubellimicrobium	Treatment	A+ T- P+	0.0285714285714312	0.0308956396013626	65	1	0.358613182048853	0.49014604466909
Brevundimonas	Treatment	A+ T- P+	0.0285714285714302	0.0308956396013626	65	1	0.35861318204887	0.49014604466909
Novosphingobium	Treatment	A+ T- P+	0.469610133784336	0.490114691002843	65	7	0.341642931220131	0.49014604466909
P3OB.42	Treatment	A+ T- P+	0.130564411716911	0.113657163831504	65	2	0.254999289718071	0.49014604466909
A21b_Genus	Treatment	A+ T- P+	-0.0333333333333351	0.0308198219665835	65	1	0.283572970813686	0.49014604466909
Cetobacterium	Treatment	A+ T- P+	-0.800752739223877	0.6999137460766	65	65	0.256921553681432	0.49014604466909
Meiothermus	Treatment	A+ T- P+	-0.0333333333333366	0.0308198219665835	65	1	0.283572970813665	0.49014604466909
Dongia	Treatment	A+ T- P+	0.0285714285714322	0.0308956396013626	65	1	0.358613182048838	0.49014604466909
Turicibacter	Treatment	A+ T- P+	0.0285714285714317	0.0308956396013626	65	1	0.358613182048846	0.49014604466909
Clostridium	Treatment	A+ T- P+	-1.00666519554246	0.849655059750295	65	36	0.240549696069234	0.49014604466909
Sphaerotilus	Treatment	A+ T- P+	-0.523282596704855	0.427653150465155	65	9	0.225654521161179	0.49014604466909
Rickettsiella	Treatment	A+ T- P+	-0.033333333333336	0.0308198219665835	65	1	0.283572970813673	0.49014604466909
Stagnimonas	Treatment	A+ T- P+	0.0285714285714327	0.0308956396013626	65	1	0.358613182048829	0.49014604466909
Nannocystis	Treatment	A+ T- P+	0.366032398499987	0.254786472964176	65	3	0.155772491955607	0.49014604466909
Vampirovibrio	Treatment	A+ T- P+	0.0607254573822851	0.0458288202670633	65	2	0.189940591103563	0.49014604466909
Pectobacteriaceae_Genus	Treatment	A+ T- P+	-0.0333333333333389	0.0308198219665835	65	1	0.283572970813632	0.49014604466909
Sphingobium	Treatment	A+ T- P+	0.10561151541711	0.0879955189067281	65	2	0.234558535089465	0.49014604466909
Enterobacteriaceae_Genus	Treatment	A+ T- P+	0.028571428571425	0.0308956396013626	65	1	0.358613182048957	0.49014604466909
Bacillota_Genus	Treatment	A+ T- P+	-0.0333333333333294	0.0308198219665835	65	1	0.283572970813768	0.49014604466909
Abditibacterium	Treatment	A+ T- P+	0.0285714285714331	0.0308956396013626	65	1	0.358613182048822	0.49014604466909
Lonsdalea	Treatment	A+ T- P+	-0.0333333333333346	0.0308198219665835	65	1	0.283572970813694	0.49014604466909
Chryseotalea	Treatment	A+ T- P+	1.04641704638384	0.758601938204326	65	26	0.172647809244596	0.49014604466909
Ga0077536_Genus	Treatment	A+ T- P+	0.103937676715337	0.0863029840565812	65	2	0.232965412446221	0.49014604466909
Verrucomicrobiia_Genus	Treatment	A+ T- P+	-0.736531115928343	0.474699669221635	65	31	0.125773908605666	0.49014604466909
Actinobacteria_Genus	Treatment	A+ T- P+	-0.117823620273805	0.0829845682857644	65	2	0.160588082717097	0.49014604466909
Flavihumibacter	Treatment	A+ T- P+	-0.311787945613566	0.212296701331305	65	7	0.146905497254464	0.49014604466909
Vagococcus	Treatment	A+ T- P+	0.0285714285714327	0.0308956396013626	65	1	0.358613182048828	0.49014604466909
Gaiellales_Genus	Treatment	A+ T- P+	0.307679257743806	0.331019629963965	65	7	0.356183371845237	0.49014604466909
Obscuribacteraceae_Genus	Treatment	A+ T- P+	-0.531669456746083	0.332358361381833	65	11	0.114671424570323	0.49014604466909
Synechococcus_PCC.7902	Treatment	A+ T- P+	-0.0333333333333284	0.0308198219665835	65	1	0.283572970813782	0.49014604466909
Agriterribacter	Treatment	A+ T- P+	-0.0333333333333274	0.0308198219665835	65	1	0.283572970813796	0.49014604466909
Caedibacter	Treatment	A+ T- P+	0.156285506562803	0.140627415896451	65	2	0.270643417997567	0.49014604466909
Aeromonadaceae_Genus	Treatment	A+ T- P+	-0.0333333333333387	0.0308198219665835	65	1	0.283572970813635	0.49014604466909
Stella	Treatment	A+ T- P+	-0.158470975171058	0.118704659815818	65	2	0.186679906363362	0.49014604466909
Neisseriaceae_Genus	Treatment	A+ T- P+	0.122561448886165	0.105355005062576	65	2	0.249087480840005	0.49014604466909
TM7a	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
Geodermatophilaceae_Genus	Treatment	A+ T- P+	-0.033333333333336	0.0308198219665835	65	1	0.283572970813673	0.49014604466909
Alkaliphilus	Treatment	A+ T- P+	0.0285714285714317	0.0308956396013626	65	1	0.358613182048846	0.49014604466909
Leucobacter	Treatment	A+ T- P+	-0.0333333333333303	0.0308198219665835	65	1	0.283572970813755	0.49014604466909
Anaeromyxobacter	Treatment	A+ T- P+	0.0788492958210281	0.0617381163309795	65	2	0.206233643390562	0.49014604466909
Pseudolysobacter	Treatment	A+ T- P+	0.104597208518567	0.0869693178059361	65	2	0.233596596571924	0.49014604466909
Saccharimonadales_Genus	Treatment	A+ T- P+	0.0285714285714293	0.0308956396013626	65	1	0.358613182048885	0.49014604466909
Rothia	Treatment	A+ T- P+	-0.13114063307358	0.0945283740548593	65	2	0.170234033402827	0.49014604466909
Armatimonas	Treatment	A+ T- P+	-0.0333333333333384	0.0308198219665835	65	1	0.283572970813639	0.49014604466909
NS11.12_marine_group_Genus	Treatment	A+ T- P+	0.028571428571435	0.0308956396013626	65	1	0.35861318204879	0.49014604466909
Defluviicoccales_Genus	Treatment	A+ T- P+	0.0285714285714307	0.0308956396013626	65	1	0.358613182048862	0.49014604466909
Dietzia	Treatment	A+ T- P+	0.028571428571435	0.0308956396013626	65	1	0.35861318204879	0.49014604466909
Bacillaceae_Genus	Treatment	A+ T- P+	-0.0333333333333355	0.0308198219665835	65	1	0.283572970813681	0.49014604466909
Candidatus_Accumulibacter	Treatment	A+ T- P+	0.103902898908239	0.0862678683695224	65	2	0.232932004868798	0.49014604466909
Gemmatimonas	Treatment	A+ T- P+	0.186016462210202	0.172136958112481	65	2	0.283980947141607	0.49014604466909
TRA3.20_Genus	Treatment	A+ T- P+	0.0967063576074065	0.0790507289574855	65	2	0.225755340313142	0.49014604466909
Pseudoduganella	Treatment	A+ T- P+	0.466326748004245	0.347746148052331	65	7	0.184736206684164	0.49014604466909
Limosilactobacillus	Treatment	A+ T- P+	0.0806571973243194	0.0634384655957374	65	2	0.208251807881152	0.49014604466909
Curvibacter	Treatment	A+ T- P+	0.193570415132156	0.144202762762008	65	3	0.184300255076936	0.49014604466909
Chloracidobacterium	Treatment	A+ T- P+	0.0285714285714274	0.0308956396013626	65	1	0.358613182048918	0.49014604466909
Staphylococcus	Treatment	A+ T- P+	0.128745116415917	0.0823108657334706	65	3	0.122796086060934	0.49014604466909
Pseudonocardia	Treatment	A+ T- P+	0.028571428571435	0.0308956396013626	65	1	0.35861318204879	0.49014604466909
PB19_Genus	Treatment	A+ T- P+	0.0285714285714351	0.0308956396013626	65	1	0.358613182048789	0.49014604466909
Rhizorhabdus	Treatment	A+ T- P+	0.0285714285714312	0.0308956396013626	65	1	0.358613182048853	0.49014604466909
Dechlorobacter	Treatment	A+ T- P+	0.0285714285714331	0.0308956396013626	65	1	0.358613182048822	0.49014604466909
Ruminiclostridium	Treatment	A+ T- P+	-0.0333333333333384	0.0308198219665835	65	1	0.283572970813639	0.49014604466909
Chromobacteriaceae_Genus	Treatment	A+ T- P+	-0.0333333333333336	0.0308198219665835	65	1	0.283572970813708	0.49014604466909
Roseisolibacter	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
Pyrinomonadaceae_Genus	Treatment	A+ T- P+	0.0285714285714327	0.0308956396013626	65	1	0.358613182048828	0.49014604466909
Methylorosula	Treatment	A+ T- P+	0.0285714285714312	0.0308956396013626	65	1	0.358613182048853	0.49014604466909
Candidatus_Abawacabacteria_Genus	Treatment	A+ T- P+	-0.0333333333333308	0.0308198219665835	65	1	0.283572970813748	0.49014604466909
Bryobacter	Treatment	A+ T- P+	0.141792590592428	0.12538534375072	65	2	0.26240297929754	0.49014604466909
A0839_Genus	Treatment	A+ T- P+	0.0285714285714206	0.0308956396013626	65	1	0.35861318204903	0.49014604466909
Oscillospiraceae_Genus	Treatment	A+ T- P+	-0.333168107467113	0.208780979201403	65	3	0.115542988748366	0.49014604466909
SM1A02	Treatment	A+ T- P+	0.153950878406762	0.138165610250997	65	2	0.269405318281191	0.49014604466909
Nocardiaceae_Genus	Treatment	A+ T- P+	0.0285714285714317	0.0308956396013626	65	1	0.358613182048846	0.49014604466909
Sandaracinus	Treatment	A+ T- P+	0.194326919428603	0.180984826831727	65	2	0.287043909244547	0.49014604466909
Roseibacillus	Treatment	A+ T- P+	0.0285714285714351	0.0308956396013626	65	1	0.358613182048789	0.49014604466909
Malacoplasma	Treatment	A+ T- P+	0.259046271163695	0.208399214596055	65	13	0.218463476133663	0.49014604466909
RBG.13.54.9_Genus	Treatment	A+ T- P+	0.0285714285714255	0.0308956396013626	65	1	0.35861318204895	0.49014604466909
Blastomonas	Treatment	A+ T- P+	0.137212720768309	0.12059164762469	65	2	0.259500536585065	0.49014604466909
Cypionkella	Treatment	A+ T- P+	-0.384077222959944	0.36910863300166	65	15	0.302059846364722	0.49014604466909
Nordella	Treatment	A+ T- P+	-0.431966992207038	0.34610386428162	65	9	0.216618783779849	0.49014604466909
Paraconexibacter	Treatment	A+ T- P+	0.0285714285714231	0.0308956396013626	65	1	0.358613182048989	0.49014604466909
Silvanigrellaceae_Genus	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
Defluviimonas	Treatment	A+ T- P+	0.0285714285714284	0.0308956396013626	65	1	0.358613182048901	0.49014604466909
Lysinibacillus	Treatment	A+ T- P+	0.0993013668140084	0.0816412037903037	65	2	0.228402762276387	0.49014604466909
Ellin6055	Treatment	A+ T- P+	-0.0333333333333279	0.0308198219665835	65	1	0.28357297081379	0.49014604466909
Terrisporobacter	Treatment	A+ T- P+	0.028571428571425	0.0308956396013626	65	1	0.358613182048957	0.49014604466909
Massilia	Treatment	A+ T- P+	0.134907395853013	0.118183644001274	65	2	0.257979575570701	0.49014604466909
Parageobacillus	Treatment	A+ T- P+	0.0285714285714255	0.0308956396013626	65	1	0.35861318204895	0.49014604466909
Chloronema	Treatment	A+ T- P+	0.0285714285714327	0.0308956396013626	65	1	0.358613182048828	0.49014604466909
Micromonospora	Treatment	A+ T- P+	-0.0333333333333303	0.0308198219665835	65	1	0.283572970813755	0.49014604466909
Hyphomicrobiaceae_Genus	Treatment	A+ T- P+	-0.033333333333327	0.0308198219665835	65	1	0.283572970813803	0.49014604466909
Weissella	Treatment	A+ T- P+	0.117379074127381	0.074390717813408	65	3	0.119603360242882	0.49014604466909
Marmoricola	Treatment	A+ T- P+	0.0285714285714231	0.0308956396013626	65	1	0.358613182048989	0.49014604466909
Brevitalea	Treatment	A+ T- P+	-0.292697887611109	0.21172943549766	65	3	0.171725746734434	0.49014604466909
Spirosomataceae_Genus	Treatment	A+ T- P+	0.028571428571425	0.0308956396013626	65	1	0.358613182048957	0.49014604466909
Sporichthyaceae_Genus	Treatment	A+ T- P+	0.168560718150986	0.115707123819557	65	3	0.150141279001497	0.49014604466909
Thermomicrobiales_Genus	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
Perlucidibaca	Treatment	A+ T- P+	0.122051479902316	0.120554885643049	65	4	0.315212636176003	0.49014604466909
Vibrionaceae_Genus	Treatment	A+ T- P+	0.0285714285714298	0.0308956396013626	65	1	0.358613182048877	0.49014604466909
Fusobacteriales_Genus	Treatment	A+ T- P+	-0.0333333333333294	0.0308198219665835	65	1	0.283572970813768	0.49014604466909
Leuconostoc	Treatment	A+ T- P+	0.0285714285714225	0.0308956396013626	65	1	0.358613182048999	0.49014604466909
Armatimonadota_Genus	Treatment	A+ T- P+	0.028571428571435	0.0308956396013626	65	1	0.35861318204879	0.49014604466909
Adhaeribacter	Treatment	A+ T- P+	-0.0333333333333255	0.0308198219665835	65	1	0.283572970813823	0.49014604466909
Thermoactinomycetaceae_Genus	Treatment	A+ T- P+	-0.0333333333333265	0.0308198219665835	65	1	0.28357297081381	0.49014604466909
Nevskiaceae_Genus	Treatment	A+ T- P+	0.192307036764685	0.178833052937016	65	2	0.286321892885666	0.49014604466909
DEV114	Treatment	A+ T- P+	0.0285714285714259	0.0308956396013626	65	1	0.358613182048942	0.49014604466909
Simkaniaceae_Genus	Treatment	A+ T- P+	0.133717459595556	0.116942099720229	65	2	0.257178182982594	0.49014604466909
Acetoanaerobium	Treatment	A+ T- P+	0.0285714285714293	0.0308956396013626	65	1	0.358613182048885	0.49014604466909
Arthrobacter	Treatment	A+ T- P+	0.028571428571434	0.0308956396013626	65	1	0.358613182048806	0.49014604466909
